55,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-22 02:12:00,2
2019-10-22 02:20:00,1
2019-10-22 03:18:00,1
2019-10-22 03:45:00,1
2019-10-22 05:24:00,1
2019-10-22 06:20:00,1
2019-10-22 06:31:00,1
2019-10-22 07:13:00,2
2019-10-22 08:09:00,1
2019-10-22 08:21:00,1
2019-10-22 08:28:00,1
2019-10-22 08:30:00,1
2019-10-22 08:49:00,1
2019-10-22 08:53:00,1
2019-10-22 09:05:00,1
2019-10-22 09:18:00,1
2019-10-22 09:29:00,1
2019-10-22 09:34:00,1
2019-10-22 09:36:00,1
2019-10-22 09:40:00,1
2019-10-22 09:44:00,1
2019-10-22 09:45:00,1
2019-10-22 09:52:00,1
2019-10-22 09:59:00,1
2019-10-22 10:03:00,1
2019-10-22 10:08:00,1
2019-10-22 10:12:00,1
2019-10-22 10:20:00,1
2019-10-22 10:21:00,2
2019-10-22 10:22:00,1
2019-10-22 10:25:00,1
2019-10-22 10:28:00,1
2019-10-22 10:55:00,1
2019-10-22 11:46:00,1
2019-10-22 12:09:00,1
2019-10-22 12:21:00,1
2019-10-22 12:24:00,1
2019-10-22 12:32:00,1
2019-10-22 12:43:00,1
2019-10-22 12:45:00,1
2019-10-22 12:46:00,1
2019-10-22 12:56:00,1
2019-10-22 13:17:00,1
2019-10-22 14:08:00,2
2019-10-22 14:16:00,1
2019-10-22 14:20:00,1
2019-10-22 14:21:00,1
2019-10-22 14:35:00,1
2019-10-22 15:32:00,1
2019-10-22 19:16:00,1
2019-10-22 23:53:00,1
