4086,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-10-22 00:14:00,3
2019-10-22 00:16:00,51
2019-10-22 00:17:00,21
2019-10-22 00:26:00,3
2019-10-22 00:30:00,3
2019-10-22 00:35:00,3
2019-10-22 00:52:00,3
2019-10-22 00:59:00,3
2019-10-22 01:10:00,3
2019-10-22 01:15:00,3
2019-10-22 01:26:00,3
2019-10-22 01:50:00,3
2019-10-22 01:57:00,3
2019-10-22 02:24:00,3
2019-10-22 02:50:00,6
2019-10-22 02:51:00,15
2019-10-22 02:52:00,15
2019-10-22 02:53:00,15
2019-10-22 02:54:00,12
2019-10-22 02:55:00,12
2019-10-22 02:56:00,15
2019-10-22 02:57:00,15
2019-10-22 02:58:00,15
2019-10-22 02:59:00,18
2019-10-22 03:00:00,12
2019-10-22 03:01:00,9
2019-10-22 03:02:00,9
2019-10-22 03:08:00,3
2019-10-22 03:14:00,3
2019-10-22 03:16:00,3
2019-10-22 03:17:00,3
2019-10-22 03:19:00,3
2019-10-22 03:20:00,8
2019-10-22 03:21:00,4
2019-10-22 03:23:00,3
2019-10-22 03:26:00,3
2019-10-22 03:29:00,6
2019-10-22 03:31:00,3
2019-10-22 03:34:00,3
2019-10-22 03:35:00,6
2019-10-22 03:36:00,3
2019-10-22 03:37:00,3
2019-10-22 03:38:00,3
2019-10-22 03:50:00,3
2019-10-22 03:58:00,3
2019-10-22 04:01:00,3
2019-10-22 04:05:00,9
2019-10-22 04:06:00,15
2019-10-22 04:07:00,21
2019-10-22 04:08:00,18
2019-10-22 04:09:00,12
2019-10-22 04:10:00,13
2019-10-22 04:11:00,12
2019-10-22 04:12:00,15
2019-10-22 04:13:00,15
2019-10-22 04:14:00,12
2019-10-22 04:15:00,15
2019-10-22 04:16:00,12
2019-10-22 04:17:00,3
2019-10-22 04:26:00,3
2019-10-22 04:29:00,3
2019-10-22 04:32:00,6
2019-10-22 04:33:00,3
2019-10-22 04:34:00,9
2019-10-22 04:35:00,15
2019-10-22 04:36:00,9
2019-10-22 04:37:00,3
2019-10-22 04:38:00,12
2019-10-22 04:39:00,9
2019-10-22 04:59:00,6
2019-10-22 05:05:00,3
2019-10-22 05:20:00,3
2019-10-22 05:22:00,6
2019-10-22 05:24:00,3
2019-10-22 05:25:00,3
2019-10-22 05:26:00,6
2019-10-22 05:27:00,3
2019-10-22 05:29:00,3
2019-10-22 05:30:00,6
2019-10-22 05:31:00,9
2019-10-22 05:32:00,3
2019-10-22 05:33:00,6
2019-10-22 05:34:00,3
2019-10-22 05:36:00,3
2019-10-22 05:37:00,6
2019-10-22 05:38:00,12
2019-10-22 05:39:00,12
2019-10-22 05:40:00,3
2019-10-22 05:41:00,3
2019-10-22 05:44:00,3
2019-10-22 05:45:00,3
2019-10-22 05:47:00,3
2019-10-22 05:49:00,3
2019-10-22 05:50:00,99
2019-10-22 05:59:00,6
2019-10-22 06:00:00,3
2019-10-22 06:02:00,3
2019-10-22 06:03:00,3
2019-10-22 06:14:00,3
2019-10-22 06:18:00,3
2019-10-22 06:20:00,3
2019-10-22 06:23:00,3
2019-10-22 06:27:00,6
2019-10-22 06:29:00,6
2019-10-22 06:31:00,6
2019-10-22 06:32:00,3
2019-10-22 06:34:00,6
2019-10-22 06:36:00,6
2019-10-22 06:38:00,3
2019-10-22 06:40:00,3
2019-10-22 06:41:00,3
2019-10-22 06:42:00,3
2019-10-22 06:43:00,3
2019-10-22 06:44:00,9
2019-10-22 06:46:00,3
2019-10-22 06:47:00,9
2019-10-22 06:48:00,6
2019-10-22 07:06:00,6
2019-10-22 07:07:00,3
2019-10-22 07:08:00,3
2019-10-22 07:09:00,3
2019-10-22 07:16:00,24
2019-10-22 07:17:00,42
2019-10-22 07:18:00,18
2019-10-22 07:19:00,9
2019-10-22 07:29:00,3
2019-10-22 07:30:00,12
2019-10-22 07:31:00,21
2019-10-22 07:32:00,18
2019-10-22 07:33:00,4
2019-10-22 07:40:00,3
2019-10-22 07:42:00,3
2019-10-22 07:56:00,3
2019-10-22 07:57:00,4
2019-10-22 07:58:00,3
2019-10-22 08:09:00,6
2019-10-22 08:10:00,12
2019-10-22 08:25:00,3
2019-10-22 08:43:00,3
2019-10-22 08:44:00,3
2019-10-22 08:46:00,3
2019-10-22 09:12:00,3
