505,select * from fDocFunctionParams(&&&)
2019-10-22 00:52:00,1
2019-10-22 01:46:00,1
2019-10-22 02:38:00,1
2019-10-22 04:08:00,1
2019-10-22 04:40:00,1
2019-10-22 05:06:00,2
2019-10-22 05:36:00,3
2019-10-22 05:58:00,1
2019-10-22 06:51:00,1
2019-10-22 07:05:00,1
2019-10-22 07:54:00,1
2019-10-22 07:59:00,1
2019-10-22 08:06:00,2
2019-10-22 08:14:00,3
2019-10-22 09:31:00,1
2019-10-22 09:40:00,3
2019-10-22 09:50:00,2
2019-10-22 10:11:00,2
2019-10-22 10:21:00,1
2019-10-22 10:50:00,1
2019-10-22 11:21:00,2
2019-10-22 11:41:00,1
2019-10-22 11:59:00,1
2019-10-22 12:23:00,2
2019-10-22 12:33:00,2
2019-10-22 13:15:00,1
2019-10-22 15:12:00,2
2019-10-22 15:19:00,3
2019-10-22 15:47:00,2
2019-10-22 16:01:00,2
2019-10-22 17:54:00,3
2019-10-22 18:12:00,3
2019-10-22 18:21:00,2
2019-10-22 20:08:00,1
2019-10-22 20:32:00,4
2019-10-22 20:33:00,1
2019-10-22 20:46:00,2
2019-10-22 21:05:00,5
2019-10-22 21:25:00,2
2019-10-22 21:44:00,1
2019-10-22 22:02:00,1
2019-10-22 22:11:00,2
2019-10-22 22:28:00,58
2019-10-22 22:29:00,92
2019-10-22 22:30:00,95
2019-10-22 22:31:00,96
2019-10-22 22:32:00,84
2019-10-22 22:40:00,3
2019-10-22 22:48:00,1
2019-10-22 22:51:00,1
