3,"SELECT TOP # s.plate,s.mjd,s.fiberid FROM BESTDR8..SpecObj as s 	JOIN dbo.fGetNearbySpecObjEq(#,#,#) AS b ON b.SpecobjID = S.SpecobjID WHERE  s.zWarning = #"
2019-10-22 20:51:00,1
2019-10-22 21:43:00,1
2019-10-22 21:44:00,1
