1,"SELECT     m.dr7objid AS dr7objid_gz, m.ra AS ra_gz, m.dec AS dec_gz,    o.objid AS dr7objid_sdss, o.ra AS ra_sdss, o.dec AS dec_sdss, petroMag_g,petroMag_r  FROM MyDB.gz2_locations AS m     OUTER APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #) AS n     LEFT JOIN PhotoObjAll AS o ON n.objid=o.objid"
2019-10-22 04:15:00,1
