203,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-02-04 02:47:00,37
2019-02-04 02:48:00,35
2019-02-04 02:49:00,44
2019-02-04 10:34:00,2
2019-02-04 14:41:00,1
2019-02-04 14:43:00,1
2019-02-04 15:47:00,6
2019-02-04 15:48:00,10
2019-02-04 15:49:00,11
2019-02-04 15:50:00,6
2019-02-04 15:52:00,1
2019-02-04 15:53:00,16
2019-02-04 15:54:00,18
2019-02-04 16:41:00,1
2019-02-04 16:42:00,1
2019-02-04 16:49:00,1
2019-02-04 16:50:00,1
2019-02-04 16:51:00,1
2019-02-04 16:52:00,2
2019-02-04 16:55:00,3
2019-02-04 16:56:00,1
2019-02-04 17:01:00,4
