735,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-02-04 06:10:00,1
2019-02-04 16:54:00,34
2019-02-04 16:55:00,39
2019-02-04 16:56:00,41
2019-02-04 16:57:00,41
2019-02-04 16:58:00,46
2019-02-04 17:07:00,1
2019-02-04 17:53:00,2
2019-02-04 17:54:00,1
2019-02-04 18:22:00,11
2019-02-04 18:23:00,24
2019-02-04 18:24:00,26
2019-02-04 18:25:00,24
2019-02-04 18:26:00,23
2019-02-04 18:27:00,18
2019-02-04 18:28:00,17
2019-02-04 18:29:00,16
2019-02-04 18:30:00,12
2019-02-04 18:31:00,14
2019-02-04 18:32:00,13
2019-02-04 18:33:00,12
2019-02-04 18:34:00,14
2019-02-04 18:35:00,16
2019-02-04 18:36:00,16
2019-02-04 18:37:00,13
2019-02-04 18:38:00,12
2019-02-04 18:39:00,10
2019-02-04 18:40:00,14
2019-02-04 18:41:00,25
2019-02-04 18:42:00,23
2019-02-04 18:43:00,24
2019-02-04 18:44:00,25
2019-02-04 18:45:00,26
2019-02-04 18:46:00,25
2019-02-04 18:47:00,26
2019-02-04 18:48:00,16
2019-02-04 19:08:00,1
2019-02-04 19:11:00,2
2019-02-04 19:12:00,1
2019-02-04 19:13:00,1
2019-02-04 19:14:00,1
2019-02-04 19:15:00,1
2019-02-04 19:24:00,1
2019-02-04 19:26:00,1
2019-02-04 19:27:00,2
2019-02-04 19:29:00,1
2019-02-04 19:30:00,1
2019-02-04 19:32:00,2
2019-02-04 19:33:00,1
2019-02-04 19:34:00,1
2019-02-04 19:35:00,1
2019-02-04 19:58:00,1
2019-02-04 20:15:00,13
2019-02-04 20:20:00,1
2019-02-04 23:07:00,1
