6,select top # * from [cont_match_star1as]
2019-02-04 07:19:00,1
2019-02-04 07:22:00,1
2019-02-04 08:07:00,1
2019-02-04 09:13:00,1
2019-02-04 09:27:00,1
2019-02-04 10:05:00,1
