23,select * from galSpecLine where specObjId=#
2019-02-04 00:33:00,1
2019-02-04 01:09:00,1
2019-02-04 01:48:00,1
2019-02-04 02:27:00,1
2019-02-04 03:12:00,1
2019-02-04 05:27:00,1
2019-02-04 08:05:00,1
2019-02-04 08:22:00,2
2019-02-04 08:35:00,1
2019-02-04 08:50:00,1
2019-02-04 09:46:00,1
2019-02-04 10:46:00,1
2019-02-04 10:57:00,1
2019-02-04 11:07:00,1
2019-02-04 12:42:00,1
2019-02-04 12:59:00,1
2019-02-04 13:45:00,1
2019-02-04 14:03:00,1
2019-02-04 14:48:00,1
2019-02-04 15:01:00,1
2019-02-04 16:33:00,1
2019-02-04 23:51:00,1
