215,select * from dbo.fDocColumns(&&&)
2019-02-04 00:07:00,1
2019-02-04 00:08:00,1
2019-02-04 00:47:00,1
2019-02-04 01:23:00,2
2019-02-04 01:27:00,2
2019-02-04 01:50:00,2
2019-02-04 01:51:00,1
2019-02-04 01:52:00,1
2019-02-04 01:56:00,1
2019-02-04 02:03:00,2
2019-02-04 03:04:00,1
2019-02-04 03:05:00,1
2019-02-04 03:12:00,1
2019-02-04 03:20:00,1
2019-02-04 04:09:00,1
2019-02-04 04:25:00,1
2019-02-04 04:26:00,2
2019-02-04 04:27:00,3
2019-02-04 04:28:00,2
2019-02-04 04:29:00,1
2019-02-04 04:43:00,5
2019-02-04 04:44:00,3
2019-02-04 04:45:00,1
2019-02-04 04:46:00,1
2019-02-04 04:55:00,1
2019-02-04 04:56:00,1
2019-02-04 04:58:00,1
2019-02-04 05:00:00,4
2019-02-04 05:01:00,1
2019-02-04 05:03:00,2
2019-02-04 05:07:00,3
2019-02-04 05:08:00,3
2019-02-04 05:09:00,2
2019-02-04 05:12:00,1
2019-02-04 05:14:00,1
2019-02-04 07:33:00,1
2019-02-04 08:04:00,2
2019-02-04 08:11:00,1
2019-02-04 08:34:00,7
2019-02-04 08:39:00,5
2019-02-04 09:16:00,1
2019-02-04 09:17:00,2
2019-02-04 09:26:00,1
2019-02-04 10:09:00,1
2019-02-04 10:11:00,2
2019-02-04 10:34:00,2
2019-02-04 11:22:00,1
2019-02-04 11:29:00,1
2019-02-04 12:04:00,1
2019-02-04 12:05:00,1
2019-02-04 12:58:00,2
2019-02-04 13:01:00,4
2019-02-04 13:09:00,1
2019-02-04 13:12:00,1
2019-02-04 13:14:00,1
2019-02-04 13:15:00,1
2019-02-04 13:20:00,2
2019-02-04 13:24:00,1
2019-02-04 13:50:00,2
2019-02-04 13:54:00,1
2019-02-04 14:10:00,1
2019-02-04 14:12:00,1
2019-02-04 14:22:00,3
2019-02-04 14:27:00,1
2019-02-04 14:29:00,1
2019-02-04 14:31:00,1
2019-02-04 14:32:00,1
2019-02-04 14:40:00,1
2019-02-04 15:02:00,2
2019-02-04 15:13:00,1
2019-02-04 15:15:00,1
2019-02-04 15:17:00,1
2019-02-04 15:45:00,1
2019-02-04 15:53:00,1
2019-02-04 16:01:00,1
2019-02-04 16:05:00,1
2019-02-04 16:14:00,1
2019-02-04 16:17:00,1
2019-02-04 16:18:00,6
2019-02-04 16:19:00,1
2019-02-04 16:29:00,1
2019-02-04 16:30:00,2
2019-02-04 16:32:00,1
2019-02-04 16:34:00,2
2019-02-04 16:38:00,1
2019-02-04 16:47:00,1
2019-02-04 16:53:00,2
2019-02-04 17:02:00,10
2019-02-04 17:11:00,1
2019-02-04 17:14:00,4
2019-02-04 17:21:00,1
2019-02-04 17:22:00,1
2019-02-04 17:31:00,2
2019-02-04 18:28:00,2
2019-02-04 18:39:00,1
2019-02-04 18:50:00,8
2019-02-04 18:51:00,1
2019-02-04 18:53:00,1
2019-02-04 18:57:00,1
2019-02-04 18:59:00,4
2019-02-04 19:00:00,1
2019-02-04 19:28:00,1
2019-02-04 19:42:00,1
2019-02-04 19:43:00,4
2019-02-04 19:44:00,1
2019-02-04 19:45:00,2
2019-02-04 19:50:00,2
2019-02-04 19:56:00,1
2019-02-04 19:57:00,1
2019-02-04 20:10:00,1
2019-02-04 20:21:00,2
2019-02-04 20:27:00,2
2019-02-04 20:35:00,4
2019-02-04 20:41:00,2
2019-02-04 20:51:00,3
2019-02-04 21:06:00,1
2019-02-04 21:12:00,1
2019-02-04 22:27:00,1
2019-02-04 22:28:00,2
2019-02-04 22:40:00,2
2019-02-04 22:56:00,1
2019-02-04 23:40:00,1
