2,"SELECT    m.s_field, m.s_id, m.ra AS ra1, m.dec AS dec1, o.run, o.rerun, o.field, o.obj,    n.objid, o.mode,    o.ra AS ra2, o.dec AS dec2 into mydb.SPLUS_missing_match_cross from MyDB.SPLUS_missing_match_pairs AS m    CROSS APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #) AS n    JOIN PhotoObj AS o ON n.objid=o.objid"
2019-02-04 13:24:00,2
