13,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-03-25 00:48:00,1
2019-03-25 00:55:00,2
2019-03-25 01:03:00,1
2019-03-25 01:57:00,1
2019-03-25 05:52:00,1
2019-03-25 09:17:00,1
2019-03-25 11:43:00,1
2019-03-25 12:37:00,1
2019-03-25 12:52:00,1
2019-03-25 17:01:00,1
2019-03-25 17:03:00,1
2019-03-25 20:03:00,1
