42,select distinct parent from DBViewCols where viewname=&&&
2019-03-25 00:44:00,1
2019-03-25 02:44:00,1
2019-03-25 02:46:00,1
2019-03-25 02:53:00,1
2019-03-25 02:54:00,1
2019-03-25 02:55:00,1
2019-03-25 02:59:00,1
2019-03-25 03:18:00,1
2019-03-25 03:30:00,1
2019-03-25 05:39:00,1
2019-03-25 09:10:00,1
2019-03-25 10:30:00,1
2019-03-25 10:37:00,1
2019-03-25 11:02:00,1
2019-03-25 11:51:00,1
2019-03-25 13:18:00,1
2019-03-25 13:20:00,1
2019-03-25 13:42:00,1
2019-03-25 14:23:00,1
2019-03-25 15:21:00,1
2019-03-25 15:24:00,5
2019-03-25 15:25:00,3
2019-03-25 15:26:00,3
2019-03-25 15:28:00,1
2019-03-25 16:10:00,1
2019-03-25 16:23:00,1
2019-03-25 16:38:00,1
2019-03-25 16:39:00,1
2019-03-25 17:15:00,1
2019-03-25 17:17:00,1
2019-03-25 18:18:00,2
2019-03-25 22:32:00,2
