2,"SELECT TOP # objID, cModelMag_u, cModelMag_g, cModelMag_r, cModelMag_i, cModelMag_z FROM PhotoObjAll AS table1 INNER JOIN specObjAll ON table1.objID == specObjAll.bestobjid"
2019-03-25 15:58:00,2
