1,"SELECT top # p.u,p.g,p.r,p.i,p.z,s.z FROM SpacObj AS s   INNER JOIN PhotoObj AS p   ON S.bestObjId = p.objID   WHERE p.type = AND s.z BETWEEN # AND #"
2019-03-25 12:11:00,1
