836,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-03-25 16:34:00,1
2019-03-25 16:40:00,3
2019-03-25 16:41:00,25
2019-03-25 16:42:00,34
2019-03-25 16:43:00,26
2019-03-25 16:44:00,28
2019-03-25 16:45:00,27
2019-03-25 16:46:00,28
2019-03-25 16:47:00,28
2019-03-25 16:48:00,30
2019-03-25 16:49:00,32
2019-03-25 16:50:00,31
2019-03-25 16:51:00,31
2019-03-25 16:52:00,33
2019-03-25 16:53:00,31
2019-03-25 16:54:00,32
2019-03-25 16:55:00,30
2019-03-25 16:56:00,31
2019-03-25 16:57:00,32
2019-03-25 16:58:00,32
2019-03-25 16:59:00,32
2019-03-25 17:00:00,31
2019-03-25 17:01:00,31
2019-03-25 17:02:00,32
2019-03-25 17:03:00,32
2019-03-25 17:04:00,33
2019-03-25 17:05:00,31
2019-03-25 17:06:00,30
2019-03-25 17:07:00,29
2019-03-25 17:08:00,9
2019-03-25 21:21:00,1
