116,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-03-25 00:40:00,1
2019-03-25 00:59:00,1
2019-03-25 01:31:00,1
2019-03-25 01:36:00,1
2019-03-25 01:43:00,1
2019-03-25 01:58:00,1
2019-03-25 02:58:00,1
2019-03-25 03:50:00,8
2019-03-25 03:51:00,1
2019-03-25 03:58:00,1
2019-03-25 04:57:00,9
2019-03-25 04:59:00,10
2019-03-25 05:58:00,1
2019-03-25 06:59:00,1
2019-03-25 07:11:00,9
2019-03-25 07:58:00,1
2019-03-25 08:01:00,9
2019-03-25 08:58:00,1
2019-03-25 09:57:00,1
2019-03-25 10:49:00,9
2019-03-25 10:58:00,1
2019-03-25 11:48:00,1
2019-03-25 11:56:00,1
2019-03-25 11:59:00,9
2019-03-25 12:11:00,9
2019-03-25 12:57:00,1
2019-03-25 13:48:00,9
2019-03-25 13:56:00,1
2019-03-25 14:57:00,1
2019-03-25 15:38:00,9
2019-03-25 15:57:00,1
2019-03-25 16:57:00,1
2019-03-25 17:34:00,1
2019-03-25 17:56:00,1
2019-03-25 18:56:00,1
2019-03-25 19:56:00,1
