4,"SELECT TOP # G.objID, GN.distance, G.type  FROM PhotoObj as G  JOIN dbo.fGetNearbyObjEq(#,#, .#) AS GN  ON G.objID = GN.objID  ORDER BY distance"
2019-03-25 14:14:00,1
2019-03-25 14:17:00,1
2019-03-25 14:22:00,1
2019-03-25 14:42:00,1
