43,"select p.run, p.camcol, p.field from STAR as p inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-03-25 04:40:00,3
2019-03-25 04:41:00,2
2019-03-25 04:44:00,2
2019-03-25 04:45:00,4
2019-03-25 04:50:00,2
2019-03-25 04:52:00,3
2019-03-25 04:56:00,5
2019-03-25 04:59:00,3
2019-03-25 05:00:00,3
2019-03-25 05:05:00,2
2019-03-25 05:46:00,2
2019-03-25 05:47:00,2
2019-03-25 05:50:00,2
2019-03-25 05:51:00,2
2019-03-25 05:54:00,2
2019-03-25 05:55:00,2
2019-03-25 05:59:00,1
2019-03-25 06:00:00,1
