390,select * from dbo.fDocColumns(&&&)
2019-03-25 00:01:00,2
2019-03-25 00:41:00,1
2019-03-25 00:48:00,1
2019-03-25 01:18:00,2
2019-03-25 01:39:00,1
2019-03-25 01:55:00,1
2019-03-25 01:59:00,1
2019-03-25 02:08:00,2
2019-03-25 02:33:00,1
2019-03-25 02:42:00,1
2019-03-25 02:44:00,1
2019-03-25 02:46:00,1
2019-03-25 02:51:00,1
2019-03-25 02:53:00,1
2019-03-25 02:54:00,1
2019-03-25 02:55:00,1
2019-03-25 02:59:00,1
2019-03-25 03:11:00,2
2019-03-25 03:18:00,1
2019-03-25 03:19:00,2
2019-03-25 03:30:00,1
2019-03-25 03:43:00,2
2019-03-25 03:53:00,1
2019-03-25 04:11:00,2
2019-03-25 04:24:00,3
2019-03-25 04:58:00,2
2019-03-25 05:39:00,1
2019-03-25 06:09:00,1
2019-03-25 06:13:00,1
2019-03-25 06:19:00,1
2019-03-25 06:40:00,2
2019-03-25 07:15:00,1
2019-03-25 07:29:00,1
2019-03-25 07:51:00,1
2019-03-25 07:54:00,1
2019-03-25 07:59:00,1
2019-03-25 08:14:00,1
2019-03-25 08:17:00,1
2019-03-25 08:20:00,2
2019-03-25 08:22:00,1
2019-03-25 08:23:00,1
2019-03-25 08:27:00,1
2019-03-25 08:49:00,1
2019-03-25 08:51:00,1
2019-03-25 08:59:00,1
2019-03-25 09:10:00,1
2019-03-25 09:13:00,1
2019-03-25 09:46:00,1
2019-03-25 09:47:00,1
2019-03-25 09:56:00,1
2019-03-25 09:58:00,1
2019-03-25 09:59:00,1
2019-03-25 10:30:00,1
2019-03-25 10:31:00,1
2019-03-25 10:37:00,1
2019-03-25 11:02:00,1
2019-03-25 11:44:00,1
2019-03-25 11:51:00,1
2019-03-25 11:56:00,1
2019-03-25 12:11:00,3
2019-03-25 12:20:00,1
2019-03-25 12:21:00,1
2019-03-25 12:27:00,1
2019-03-25 12:34:00,1
2019-03-25 12:41:00,1
2019-03-25 13:04:00,2
2019-03-25 13:05:00,7
2019-03-25 13:06:00,2
2019-03-25 13:13:00,1
2019-03-25 13:18:00,3
2019-03-25 13:19:00,1
2019-03-25 13:20:00,3
2019-03-25 13:22:00,4
2019-03-25 13:23:00,12
2019-03-25 13:24:00,19
2019-03-25 13:25:00,14
2019-03-25 13:26:00,2
2019-03-25 13:30:00,2
2019-03-25 13:37:00,1
2019-03-25 13:39:00,2
2019-03-25 13:42:00,3
2019-03-25 13:56:00,5
2019-03-25 14:06:00,1
2019-03-25 14:10:00,2
2019-03-25 14:18:00,1
2019-03-25 14:23:00,1
2019-03-25 14:46:00,2
2019-03-25 14:49:00,1
2019-03-25 14:54:00,3
2019-03-25 14:58:00,2
2019-03-25 15:01:00,2
2019-03-25 15:06:00,1
2019-03-25 15:11:00,1
2019-03-25 15:16:00,1
2019-03-25 15:17:00,1
2019-03-25 15:18:00,1
2019-03-25 15:19:00,2
2019-03-25 15:20:00,2
2019-03-25 15:21:00,3
2019-03-25 15:22:00,1
2019-03-25 15:24:00,7
2019-03-25 15:25:00,11
2019-03-25 15:26:00,9
2019-03-25 15:27:00,11
2019-03-25 15:28:00,4
2019-03-25 15:30:00,13
2019-03-25 15:31:00,15
2019-03-25 15:32:00,12
2019-03-25 15:33:00,12
2019-03-25 15:45:00,2
2019-03-25 15:57:00,2
2019-03-25 16:16:00,1
2019-03-25 16:23:00,1
2019-03-25 16:30:00,2
2019-03-25 16:39:00,2
2019-03-25 16:42:00,3
2019-03-25 16:46:00,3
2019-03-25 16:51:00,1
2019-03-25 17:35:00,1
2019-03-25 17:39:00,1
2019-03-25 17:48:00,1
2019-03-25 17:51:00,1
2019-03-25 17:52:00,1
2019-03-25 17:58:00,1
2019-03-25 18:01:00,1
2019-03-25 18:16:00,2
2019-03-25 18:17:00,1
2019-03-25 18:18:00,2
2019-03-25 18:48:00,2
2019-03-25 19:22:00,1
2019-03-25 19:25:00,1
2019-03-25 19:43:00,1
2019-03-25 19:46:00,2
2019-03-25 19:58:00,2
2019-03-25 19:59:00,1
2019-03-25 20:19:00,2
2019-03-25 20:33:00,1
2019-03-25 20:47:00,2
2019-03-25 20:53:00,11
2019-03-25 20:54:00,5
2019-03-25 20:55:00,5
2019-03-25 20:56:00,14
2019-03-25 20:57:00,7
2019-03-25 21:00:00,2
2019-03-25 21:01:00,2
2019-03-25 22:09:00,2
2019-03-25 22:10:00,2
2019-03-25 22:18:00,2
2019-03-25 22:32:00,2
2019-03-25 23:12:00,2
2019-03-25 23:34:00,1
2019-03-25 23:35:00,2
2019-03-25 23:53:00,2
2019-03-25 23:57:00,1
