1,"SELECT top # objid,cModelMag_u, cModelMag_g, cModelMag_r, cModelMag_i, cModelMag_z FROM PhotoObjAll INNER JOIN SpecObjAll on SpecObjAll.bestobjid = PhotoObjAll.objid"
2019-03-25 15:48:00,1
