1,"SELECT top # objid,class,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z from PhotoObjAll as p INNER JOIN specObjAll as s on p.objid=s.bestobjid"
2019-03-25 15:58:00,1
