187,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-03-25 10:13:00,12
2019-03-25 10:14:00,12
2019-03-25 10:27:00,12
2019-03-25 10:28:00,9
2019-03-25 10:47:00,21
2019-03-25 12:57:00,22
2019-03-25 13:25:00,6
2019-03-25 13:26:00,11
2019-03-25 14:00:00,6
2019-03-25 14:01:00,30
2019-03-25 14:02:00,9
2019-03-25 14:03:00,6
2019-03-25 14:08:00,22
2019-03-25 14:55:00,2
2019-03-25 15:00:00,1
2019-03-25 15:01:00,2
2019-03-25 15:21:00,2
2019-03-25 15:26:00,2
