73,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-10-25 02:55:00,1
2019-10-25 02:57:00,1
2019-10-25 03:00:00,1
2019-10-25 03:02:00,1
2019-10-25 03:03:00,2
2019-10-25 03:04:00,2
2019-10-25 03:05:00,2
2019-10-25 03:06:00,2
2019-10-25 03:09:00,3
2019-10-25 03:10:00,3
2019-10-25 03:11:00,2
2019-10-25 03:12:00,4
2019-10-25 03:13:00,4
2019-10-25 03:14:00,1
2019-10-25 03:15:00,3
2019-10-25 03:16:00,3
2019-10-25 03:17:00,1
2019-10-25 03:22:00,1
2019-10-25 03:23:00,1
2019-10-25 03:25:00,2
2019-10-25 03:26:00,1
2019-10-25 03:27:00,1
2019-10-25 03:28:00,1
2019-10-25 03:29:00,2
2019-10-25 03:30:00,1
2019-10-25 03:42:00,1
2019-10-25 04:02:00,1
2019-10-25 04:04:00,1
2019-10-25 04:17:00,2
2019-10-25 04:19:00,1
2019-10-25 04:21:00,1
2019-10-25 04:26:00,1
2019-10-25 05:06:00,1
2019-10-25 05:08:00,1
2019-10-25 05:13:00,1
2019-10-25 05:14:00,1
2019-10-25 05:20:00,5
2019-10-25 05:21:00,3
2019-10-25 05:46:00,1
2019-10-25 07:34:00,3
2019-10-25 09:01:00,1
2019-10-25 14:12:00,1
2019-10-25 14:14:00,1
