32,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-25 01:25:00,1
2019-10-25 01:27:00,1
2019-10-25 11:34:00,1
2019-10-25 17:01:00,1
2019-10-25 17:10:00,1
2019-10-25 17:15:00,1
2019-10-25 17:16:00,1
2019-10-25 17:19:00,1
2019-10-25 17:36:00,1
2019-10-25 18:07:00,1
2019-10-25 18:18:00,1
2019-10-25 18:21:00,1
2019-10-25 18:51:00,1
2019-10-25 19:00:00,2
2019-10-25 19:04:00,1
2019-10-25 19:07:00,1
2019-10-25 19:17:00,1
2019-10-25 20:10:00,1
2019-10-25 20:15:00,1
2019-10-25 20:19:00,1
2019-10-25 20:46:00,1
2019-10-25 20:53:00,1
2019-10-25 20:56:00,1
2019-10-25 20:58:00,1
2019-10-25 21:32:00,1
2019-10-25 22:26:00,1
2019-10-25 22:29:00,1
2019-10-25 22:30:00,1
2019-10-25 23:26:00,1
2019-10-25 23:28:00,1
2019-10-25 23:49:00,1
