33,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-10-25 00:01:00,2
2019-10-25 00:03:00,1
2019-10-25 00:05:00,1
2019-10-25 00:07:00,2
2019-10-25 00:11:00,1
2019-10-25 00:15:00,1
2019-10-25 00:20:00,1
2019-10-25 00:21:00,1
2019-10-25 00:23:00,1
2019-10-25 00:28:00,1
2019-10-25 00:30:00,1
2019-10-25 00:34:00,1
2019-10-25 00:42:00,1
2019-10-25 00:43:00,1
2019-10-25 00:44:00,10
2019-10-25 00:45:00,6
2019-10-25 01:32:00,1
