52,"SELECT TOP # rerun, camcol, field FROM PhotoObj WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-01-30 02:02:00,1
2019-01-30 02:32:00,1
2019-01-30 04:31:00,1
2019-01-30 05:01:00,3
2019-01-30 05:31:00,1
2019-01-30 10:01:00,2
2019-01-30 10:32:00,5
2019-01-30 11:01:00,2
2019-01-30 12:01:00,2
2019-01-30 13:01:00,8
2019-01-30 13:31:00,8
2019-01-30 13:32:00,4
2019-01-30 14:01:00,3
2019-01-30 15:03:00,1
2019-01-30 16:31:00,2
2019-01-30 17:02:00,3
2019-01-30 17:31:00,1
2019-01-30 20:01:00,1
2019-01-30 20:31:00,3
