1316,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-01-30 00:04:00,8
2019-01-30 00:08:00,2
2019-01-30 00:14:00,6
2019-01-30 00:17:00,1
2019-01-30 00:18:00,2
2019-01-30 00:24:00,6
2019-01-30 00:27:00,1
2019-01-30 00:28:00,2
2019-01-30 00:34:00,6
2019-01-30 00:37:00,1
2019-01-30 00:38:00,2
2019-01-30 00:44:00,6
2019-01-30 00:47:00,1
2019-01-30 00:48:00,2
2019-01-30 00:54:00,6
2019-01-30 00:57:00,1
2019-01-30 00:58:00,2
2019-01-30 01:04:00,6
2019-01-30 01:07:00,1
2019-01-30 01:08:00,2
2019-01-30 01:14:00,6
2019-01-30 01:17:00,1
2019-01-30 01:18:00,2
2019-01-30 01:24:00,6
2019-01-30 01:27:00,1
2019-01-30 01:28:00,2
2019-01-30 01:34:00,6
2019-01-30 01:37:00,1
2019-01-30 01:38:00,2
2019-01-30 01:44:00,6
2019-01-30 01:47:00,1
2019-01-30 01:48:00,2
2019-01-30 01:54:00,6
2019-01-30 01:57:00,1
2019-01-30 01:58:00,2
2019-01-30 02:04:00,8
2019-01-30 02:07:00,1
2019-01-30 02:08:00,2
2019-01-30 02:14:00,6
2019-01-30 02:17:00,1
2019-01-30 02:18:00,2
2019-01-30 02:24:00,8
2019-01-30 02:27:00,1
2019-01-30 02:28:00,2
2019-01-30 02:34:00,7
2019-01-30 02:37:00,1
2019-01-30 02:38:00,2
2019-01-30 02:44:00,6
2019-01-30 02:47:00,1
2019-01-30 02:48:00,2
2019-01-30 02:54:00,7
2019-01-30 02:57:00,1
2019-01-30 02:58:00,2
2019-01-30 03:04:00,6
2019-01-30 03:07:00,1
2019-01-30 03:08:00,2
2019-01-30 03:14:00,6
2019-01-30 03:17:00,1
2019-01-30 03:18:00,2
2019-01-30 03:24:00,6
2019-01-30 03:27:00,1
2019-01-30 03:28:00,2
2019-01-30 03:34:00,6
2019-01-30 03:37:00,1
2019-01-30 03:38:00,2
2019-01-30 03:44:00,6
2019-01-30 03:47:00,1
2019-01-30 03:48:00,2
2019-01-30 03:54:00,6
2019-01-30 03:57:00,1
2019-01-30 03:58:00,2
2019-01-30 04:04:00,6
2019-01-30 04:07:00,1
2019-01-30 04:08:00,2
2019-01-30 04:14:00,6
2019-01-30 04:17:00,1
2019-01-30 04:18:00,2
2019-01-30 04:24:00,6
2019-01-30 04:27:00,1
2019-01-30 04:28:00,2
2019-01-30 04:34:00,6
2019-01-30 04:37:00,1
2019-01-30 04:38:00,2
2019-01-30 04:44:00,6
2019-01-30 04:48:00,3
2019-01-30 04:54:00,6
2019-01-30 04:58:00,3
2019-01-30 05:04:00,6
2019-01-30 05:08:00,3
2019-01-30 05:14:00,6
2019-01-30 05:18:00,3
2019-01-30 05:24:00,6
2019-01-30 05:28:00,3
2019-01-30 05:34:00,6
2019-01-30 05:38:00,3
2019-01-30 05:44:00,6
2019-01-30 05:48:00,3
2019-01-30 05:54:00,6
2019-01-30 05:58:00,3
2019-01-30 06:04:00,6
2019-01-30 06:08:00,3
2019-01-30 06:14:00,8
2019-01-30 06:18:00,3
2019-01-30 06:24:00,6
2019-01-30 06:28:00,3
2019-01-30 06:34:00,8
2019-01-30 06:38:00,3
2019-01-30 06:44:00,6
2019-01-30 06:48:00,3
2019-01-30 06:54:00,6
2019-01-30 06:58:00,3
2019-01-30 07:04:00,6
2019-01-30 07:08:00,3
2019-01-30 07:14:00,6
2019-01-30 07:18:00,3
2019-01-30 07:24:00,6
2019-01-30 07:28:00,4
2019-01-30 07:34:00,6
2019-01-30 07:38:00,3
2019-01-30 07:44:00,6
2019-01-30 07:48:00,3
2019-01-30 07:54:00,6
2019-01-30 07:58:00,3
2019-01-30 08:04:00,6
2019-01-30 08:08:00,3
2019-01-30 08:14:00,6
2019-01-30 08:18:00,3
2019-01-30 08:24:00,6
2019-01-30 08:28:00,3
2019-01-30 08:34:00,6
2019-01-30 08:38:00,3
2019-01-30 08:44:00,6
2019-01-30 08:48:00,3
2019-01-30 08:54:00,6
2019-01-30 08:58:00,3
2019-01-30 09:04:00,6
2019-01-30 09:08:00,3
2019-01-30 09:14:00,6
2019-01-30 09:18:00,3
2019-01-30 09:24:00,6
2019-01-30 09:28:00,3
2019-01-30 09:34:00,6
2019-01-30 09:38:00,3
2019-01-30 09:44:00,6
2019-01-30 09:48:00,3
2019-01-30 09:54:00,5
2019-01-30 09:56:00,6
2019-01-30 09:58:00,3
2019-01-30 10:06:00,6
2019-01-30 10:08:00,3
2019-01-30 10:16:00,6
2019-01-30 10:18:00,3
2019-01-30 10:26:00,6
2019-01-30 10:28:00,3
2019-01-30 10:36:00,6
2019-01-30 10:38:00,3
2019-01-30 10:46:00,6
2019-01-30 10:48:00,3
2019-01-30 10:56:00,6
2019-01-30 10:58:00,3
2019-01-30 11:06:00,7
2019-01-30 11:08:00,3
2019-01-30 11:16:00,7
2019-01-30 11:18:00,3
2019-01-30 11:26:00,7
2019-01-30 11:28:00,3
2019-01-30 11:36:00,6
2019-01-30 11:38:00,3
2019-01-30 11:46:00,6
2019-01-30 11:48:00,3
2019-01-30 11:56:00,6
2019-01-30 11:58:00,3
2019-01-30 12:06:00,6
2019-01-30 12:08:00,3
2019-01-30 12:16:00,6
2019-01-30 12:18:00,3
2019-01-30 12:26:00,6
2019-01-30 12:28:00,3
2019-01-30 12:36:00,6
2019-01-30 12:38:00,3
2019-01-30 12:46:00,6
2019-01-30 12:48:00,3
2019-01-30 12:56:00,6
2019-01-30 12:58:00,3
2019-01-30 13:06:00,6
2019-01-30 13:08:00,3
2019-01-30 13:16:00,6
2019-01-30 13:18:00,3
2019-01-30 13:26:00,6
2019-01-30 13:28:00,3
2019-01-30 13:36:00,6
2019-01-30 13:38:00,3
2019-01-30 13:46:00,6
2019-01-30 13:48:00,3
2019-01-30 13:56:00,6
2019-01-30 13:58:00,3
2019-01-30 14:06:00,6
2019-01-30 14:08:00,3
2019-01-30 14:16:00,6
2019-01-30 14:18:00,3
2019-01-30 14:26:00,6
2019-01-30 14:28:00,3
2019-01-30 14:36:00,6
2019-01-30 14:38:00,3
2019-01-30 14:46:00,6
2019-01-30 14:48:00,3
2019-01-30 14:56:00,6
2019-01-30 14:58:00,3
2019-01-30 15:06:00,6
2019-01-30 15:08:00,3
2019-01-30 15:16:00,6
2019-01-30 15:18:00,3
2019-01-30 15:26:00,6
2019-01-30 15:28:00,3
2019-01-30 15:36:00,6
2019-01-30 15:38:00,3
2019-01-30 15:46:00,6
2019-01-30 15:48:00,3
2019-01-30 15:56:00,6
2019-01-30 15:58:00,3
2019-01-30 16:06:00,6
2019-01-30 16:08:00,3
2019-01-30 16:16:00,6
2019-01-30 16:18:00,3
2019-01-30 16:26:00,6
2019-01-30 16:28:00,3
2019-01-30 16:36:00,6
2019-01-30 16:38:00,3
2019-01-30 16:46:00,6
2019-01-30 16:48:00,3
2019-01-30 16:56:00,6
2019-01-30 16:58:00,3
2019-01-30 17:06:00,6
2019-01-30 17:08:00,3
2019-01-30 17:16:00,6
2019-01-30 17:18:00,3
2019-01-30 17:26:00,8
2019-01-30 17:28:00,3
2019-01-30 17:36:00,6
2019-01-30 17:38:00,3
2019-01-30 17:46:00,6
2019-01-30 17:48:00,3
2019-01-30 17:56:00,6
2019-01-30 17:58:00,3
2019-01-30 18:06:00,6
2019-01-30 18:08:00,3
2019-01-30 18:16:00,6
2019-01-30 18:18:00,3
2019-01-30 18:26:00,6
2019-01-30 18:28:00,3
2019-01-30 18:36:00,6
2019-01-30 18:38:00,3
2019-01-30 18:46:00,6
2019-01-30 18:48:00,3
2019-01-30 18:56:00,6
2019-01-30 18:58:00,3
2019-01-30 19:06:00,6
2019-01-30 19:08:00,3
2019-01-30 19:16:00,6
2019-01-30 19:18:00,3
2019-01-30 19:26:00,6
2019-01-30 19:28:00,3
2019-01-30 19:36:00,6
2019-01-30 19:38:00,3
2019-01-30 19:46:00,6
2019-01-30 19:48:00,3
2019-01-30 19:56:00,6
2019-01-30 19:58:00,3
2019-01-30 20:06:00,6
2019-01-30 20:08:00,3
2019-01-30 20:16:00,6
2019-01-30 20:18:00,3
2019-01-30 20:26:00,6
