423,select * from dbo.fDocColumns(&&&)
2019-01-30 00:12:00,1
2019-01-30 00:15:00,1
2019-01-30 00:16:00,1
2019-01-30 00:23:00,1
2019-01-30 00:24:00,1
2019-01-30 00:26:00,1
2019-01-30 00:40:00,1
2019-01-30 00:42:00,1
2019-01-30 00:47:00,1
2019-01-30 00:48:00,1
2019-01-30 00:53:00,1
2019-01-30 00:57:00,2
2019-01-30 00:58:00,2
2019-01-30 00:59:00,1
2019-01-30 01:04:00,1
2019-01-30 01:11:00,1
2019-01-30 01:12:00,1
2019-01-30 01:16:00,2
2019-01-30 01:24:00,1
2019-01-30 01:31:00,1
2019-01-30 01:32:00,2
2019-01-30 01:33:00,2
2019-01-30 01:34:00,2
2019-01-30 01:46:00,1
2019-01-30 01:58:00,2
2019-01-30 02:03:00,2
2019-01-30 02:20:00,1
2019-01-30 02:22:00,1
2019-01-30 02:51:00,1
2019-01-30 02:55:00,2
2019-01-30 03:05:00,2
2019-01-30 03:06:00,2
2019-01-30 03:44:00,1
2019-01-30 04:07:00,1
2019-01-30 04:14:00,1
2019-01-30 04:21:00,1
2019-01-30 04:33:00,1
2019-01-30 04:46:00,2
2019-01-30 04:52:00,1
2019-01-30 05:05:00,2
2019-01-30 05:06:00,2
2019-01-30 05:07:00,1
2019-01-30 05:08:00,1
2019-01-30 05:10:00,1
2019-01-30 05:27:00,1
2019-01-30 05:30:00,1
2019-01-30 05:35:00,1
2019-01-30 05:39:00,1
2019-01-30 05:44:00,1
2019-01-30 05:51:00,1
2019-01-30 05:56:00,1
2019-01-30 05:58:00,1
2019-01-30 06:09:00,1
2019-01-30 06:14:00,1
2019-01-30 06:16:00,1
2019-01-30 06:18:00,1
2019-01-30 06:20:00,1
2019-01-30 06:22:00,1
2019-01-30 06:24:00,2
2019-01-30 06:26:00,1
2019-01-30 06:28:00,1
2019-01-30 06:29:00,2
2019-01-30 06:30:00,4
2019-01-30 06:34:00,2
2019-01-30 06:45:00,1
2019-01-30 06:46:00,1
2019-01-30 06:48:00,1
2019-01-30 06:52:00,1
2019-01-30 06:55:00,1
2019-01-30 06:59:00,1
2019-01-30 07:10:00,1
2019-01-30 07:11:00,1
2019-01-30 07:20:00,2
2019-01-30 07:30:00,1
2019-01-30 07:36:00,9
2019-01-30 07:37:00,1
2019-01-30 07:45:00,1
2019-01-30 07:46:00,1
2019-01-30 07:47:00,2
2019-01-30 07:48:00,1
2019-01-30 07:52:00,1
2019-01-30 07:54:00,1
2019-01-30 07:55:00,1
2019-01-30 07:56:00,1
2019-01-30 07:58:00,1
2019-01-30 08:00:00,1
2019-01-30 08:02:00,1
2019-01-30 08:04:00,1
2019-01-30 08:06:00,1
2019-01-30 08:08:00,1
2019-01-30 08:13:00,3
2019-01-30 08:14:00,1
2019-01-30 08:16:00,1
2019-01-30 08:18:00,1
2019-01-30 08:31:00,2
2019-01-30 08:32:00,3
2019-01-30 08:34:00,1
2019-01-30 08:36:00,1
2019-01-30 08:38:00,1
2019-01-30 08:40:00,1
2019-01-30 08:42:00,1
2019-01-30 08:44:00,1
2019-01-30 08:46:00,1
2019-01-30 08:52:00,1
2019-01-30 08:54:00,1
2019-01-30 09:17:00,1
2019-01-30 09:19:00,1
2019-01-30 09:21:00,1
2019-01-30 09:26:00,1
2019-01-30 09:32:00,1
2019-01-30 09:34:00,1
2019-01-30 09:35:00,1
2019-01-30 09:37:00,1
2019-01-30 09:39:00,1
2019-01-30 09:42:00,1
2019-01-30 09:45:00,1
2019-01-30 09:46:00,1
2019-01-30 09:54:00,1
2019-01-30 10:04:00,2
2019-01-30 10:07:00,2
2019-01-30 10:08:00,1
2019-01-30 10:11:00,2
2019-01-30 10:13:00,2
2019-01-30 10:15:00,1
2019-01-30 10:19:00,1
2019-01-30 10:21:00,1
2019-01-30 10:28:00,3
2019-01-30 10:34:00,1
2019-01-30 10:39:00,1
2019-01-30 10:41:00,1
2019-01-30 10:52:00,1
2019-01-30 10:54:00,1
2019-01-30 10:55:00,1
2019-01-30 11:00:00,4
2019-01-30 11:01:00,2
2019-01-30 11:13:00,2
2019-01-30 11:15:00,1
2019-01-30 11:40:00,2
2019-01-30 11:46:00,1
2019-01-30 11:54:00,2
2019-01-30 11:57:00,1
2019-01-30 12:09:00,1
2019-01-30 12:18:00,1
2019-01-30 12:19:00,6
2019-01-30 12:20:00,4
2019-01-30 12:21:00,3
2019-01-30 12:22:00,3
2019-01-30 12:26:00,1
2019-01-30 12:33:00,1
2019-01-30 12:34:00,1
2019-01-30 12:35:00,1
2019-01-30 12:52:00,1
2019-01-30 12:55:00,1
2019-01-30 12:56:00,1
2019-01-30 13:24:00,1
2019-01-30 13:37:00,2
2019-01-30 13:43:00,1
2019-01-30 13:44:00,1
2019-01-30 13:48:00,2
2019-01-30 13:49:00,1
2019-01-30 13:56:00,1
2019-01-30 14:14:00,1
2019-01-30 14:24:00,2
2019-01-30 14:25:00,7
2019-01-30 14:26:00,1
2019-01-30 14:52:00,1
2019-01-30 14:53:00,1
2019-01-30 14:57:00,12
2019-01-30 14:58:00,17
2019-01-30 14:59:00,16
2019-01-30 15:00:00,16
2019-01-30 15:01:00,16
2019-01-30 15:02:00,16
2019-01-30 15:03:00,4
2019-01-30 15:32:00,1
2019-01-30 15:51:00,1
2019-01-30 15:54:00,1
2019-01-30 15:59:00,1
2019-01-30 16:11:00,1
2019-01-30 16:34:00,1
2019-01-30 16:35:00,1
2019-01-30 16:40:00,1
2019-01-30 16:45:00,1
2019-01-30 16:49:00,1
2019-01-30 16:50:00,2
2019-01-30 16:52:00,1
2019-01-30 17:05:00,1
2019-01-30 17:11:00,2
2019-01-30 17:45:00,1
2019-01-30 18:05:00,2
2019-01-30 18:09:00,1
2019-01-30 18:10:00,2
2019-01-30 18:20:00,1
2019-01-30 18:21:00,1
2019-01-30 18:22:00,1
2019-01-30 18:24:00,2
2019-01-30 18:25:00,1
2019-01-30 18:26:00,1
2019-01-30 18:59:00,1
2019-01-30 19:03:00,1
2019-01-30 19:14:00,2
2019-01-30 19:15:00,2
2019-01-30 19:23:00,1
2019-01-30 19:24:00,1
2019-01-30 19:25:00,1
2019-01-30 19:26:00,8
2019-01-30 19:29:00,1
2019-01-30 19:38:00,1
2019-01-30 19:40:00,1
2019-01-30 19:50:00,1
2019-01-30 19:52:00,1
2019-01-30 20:03:00,1
2019-01-30 20:07:00,1
2019-01-30 20:09:00,1
2019-01-30 20:12:00,1
2019-01-30 20:16:00,2
2019-01-30 20:31:00,1
2019-01-30 20:33:00,1
2019-01-30 20:34:00,2
2019-01-30 20:54:00,2
2019-01-30 20:57:00,1
2019-01-30 21:05:00,1
2019-01-30 21:10:00,1
2019-01-30 21:24:00,1
2019-01-30 21:32:00,2
2019-01-30 21:35:00,1
2019-01-30 21:40:00,1
2019-01-30 21:46:00,2
2019-01-30 21:58:00,1
2019-01-30 22:18:00,2
2019-01-30 22:22:00,1
2019-01-30 22:23:00,2
2019-01-30 22:24:00,1
2019-01-30 22:59:00,2
2019-01-30 23:02:00,1
2019-01-30 23:11:00,1
2019-01-30 23:12:00,1
2019-01-30 23:29:00,1
2019-01-30 23:36:00,1
2019-01-30 23:47:00,1
2019-01-30 23:54:00,1
2019-01-30 23:59:00,1
