2,"select    A.plateid,    A.mjd,    B.h_beta_flux,    B.h_alpha_flux,    B.oiii_#_flux,    B.oiii_#_flux,    B.nii_#_flux,    B.nii_#_flux,    B.h_beta_flux_err,    B.h_alpha_flux_err,    B.oiii_#_flux_err,    B.oiii_#_flux_err,    B.nii_#_flux_err,    B.nii_#_flux_err  INTO MYDB.Rosi_lineas_broadline FROM    MYDB.Mytable_BR as A JOIN galSpecLine as B on A.mjd = B.mjd and A.plateid = B.plateid"
2019-01-30 15:00:00,2
