142,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-01-30 00:02:00,1
2019-01-30 00:38:00,3
2019-01-30 00:39:00,2
2019-01-30 00:40:00,1
2019-01-30 00:47:00,1
2019-01-30 00:49:00,1
2019-01-30 01:24:00,1
2019-01-30 01:26:00,1
2019-01-30 01:46:00,1
2019-01-30 01:55:00,1
2019-01-30 01:59:00,1
2019-01-30 02:03:00,1
2019-01-30 02:05:00,2
2019-01-30 02:22:00,1
2019-01-30 02:24:00,1
2019-01-30 02:29:00,1
2019-01-30 02:36:00,1
2019-01-30 02:39:00,1
2019-01-30 03:08:00,1
2019-01-30 04:34:00,1
2019-01-30 05:10:00,1
2019-01-30 06:28:00,1
2019-01-30 06:30:00,1
2019-01-30 06:34:00,1
2019-01-30 06:36:00,1
2019-01-30 06:38:00,1
2019-01-30 06:39:00,2
2019-01-30 06:40:00,1
2019-01-30 06:49:00,1
2019-01-30 07:25:00,1
2019-01-30 07:31:00,1
2019-01-30 08:10:00,1
2019-01-30 08:13:00,1
2019-01-30 08:37:00,1
2019-01-30 08:46:00,1
2019-01-30 10:17:00,1
2019-01-30 10:40:00,1
2019-01-30 10:55:00,1
2019-01-30 10:59:00,1
2019-01-30 11:19:00,1
2019-01-30 11:34:00,2
2019-01-30 11:36:00,1
2019-01-30 12:22:00,1
2019-01-30 13:09:00,1
2019-01-30 13:18:00,1
2019-01-30 13:34:00,1
2019-01-30 13:46:00,1
2019-01-30 13:54:00,1
2019-01-30 13:58:00,1
2019-01-30 14:06:00,1
2019-01-30 14:14:00,1
2019-01-30 14:26:00,1
2019-01-30 14:46:00,1
2019-01-30 14:48:00,1
2019-01-30 14:59:00,1
2019-01-30 15:23:00,1
2019-01-30 15:24:00,2
2019-01-30 16:02:00,1
2019-01-30 16:04:00,1
2019-01-30 16:24:00,1
2019-01-30 16:35:00,1
2019-01-30 16:36:00,1
2019-01-30 16:37:00,1
2019-01-30 16:41:00,1
2019-01-30 16:45:00,1
2019-01-30 16:49:00,1
2019-01-30 16:50:00,1
2019-01-30 16:51:00,1
2019-01-30 16:54:00,2
2019-01-30 16:55:00,4
2019-01-30 16:57:00,1
2019-01-30 17:03:00,2
2019-01-30 17:04:00,1
2019-01-30 17:05:00,4
2019-01-30 17:06:00,2
2019-01-30 17:07:00,3
2019-01-30 17:08:00,2
2019-01-30 17:09:00,1
2019-01-30 17:10:00,1
2019-01-30 17:34:00,1
2019-01-30 17:35:00,3
2019-01-30 17:40:00,2
2019-01-30 17:41:00,1
2019-01-30 17:43:00,1
2019-01-30 17:45:00,2
2019-01-30 17:48:00,1
2019-01-30 17:49:00,2
2019-01-30 17:54:00,1
2019-01-30 17:55:00,1
2019-01-30 17:59:00,2
2019-01-30 18:03:00,1
2019-01-30 18:07:00,2
2019-01-30 18:08:00,4
2019-01-30 18:09:00,1
2019-01-30 18:11:00,1
2019-01-30 18:45:00,1
2019-01-30 19:01:00,1
2019-01-30 19:07:00,2
2019-01-30 19:14:00,1
2019-01-30 19:17:00,1
2019-01-30 19:18:00,2
2019-01-30 19:22:00,1
2019-01-30 20:09:00,2
2019-01-30 20:10:00,4
2019-01-30 20:11:00,1
2019-01-30 20:56:00,2
