6562,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-01-30 00:03:00,1
2019-01-30 00:05:00,1
2019-01-30 00:08:00,1
2019-01-30 00:11:00,1
2019-01-30 00:14:00,1
2019-01-30 00:17:00,1
2019-01-30 00:21:00,1
2019-01-30 00:25:00,1
2019-01-30 00:29:00,1
2019-01-30 00:32:00,1
2019-01-30 00:35:00,1
2019-01-30 00:38:00,1
2019-01-30 00:41:00,1
2019-01-30 00:44:00,1
2019-01-30 00:48:00,1
2019-01-30 00:51:00,1
2019-01-30 00:55:00,1
2019-01-30 01:00:00,1
2019-01-30 01:03:00,1
2019-01-30 01:06:00,1
2019-01-30 01:09:00,1
2019-01-30 01:13:00,1
2019-01-30 01:19:00,1
2019-01-30 01:23:00,1
2019-01-30 01:27:00,1
2019-01-30 01:31:00,1
2019-01-30 01:37:00,1
2019-01-30 01:41:00,1
2019-01-30 01:45:00,1
2019-01-30 01:47:00,1
2019-01-30 01:51:00,1
2019-01-30 02:00:00,1
2019-01-30 02:03:00,1
2019-01-30 02:07:00,1
2019-01-30 02:11:00,1
2019-01-30 02:13:00,1
2019-01-30 02:17:00,1
2019-01-30 02:20:00,1
2019-01-30 02:24:00,1
2019-01-30 02:28:00,1
2019-01-30 02:30:00,1
2019-01-30 02:34:00,1
2019-01-30 02:38:00,1
2019-01-30 02:41:00,1
2019-01-30 02:43:00,1
2019-01-30 02:46:00,1
2019-01-30 02:49:00,1
2019-01-30 02:52:00,1
2019-01-30 02:55:00,1
2019-01-30 02:58:00,1
2019-01-30 03:02:00,1
2019-01-30 03:06:00,1
2019-01-30 03:08:00,1
2019-01-30 03:11:00,1
2019-01-30 03:13:00,1
2019-01-30 03:16:00,1
2019-01-30 03:19:00,1
2019-01-30 03:23:00,1
2019-01-30 03:27:00,1
2019-01-30 03:31:00,1
2019-01-30 03:33:00,1
2019-01-30 03:37:00,1
2019-01-30 03:40:00,1
2019-01-30 03:44:00,1
2019-01-30 03:47:00,1
2019-01-30 03:51:00,1
2019-01-30 03:54:00,1
2019-01-30 03:57:00,1
2019-01-30 04:00:00,1
2019-01-30 04:02:00,1
2019-01-30 04:08:00,1
2019-01-30 04:12:00,1
2019-01-30 04:16:00,1
2019-01-30 04:19:00,1
2019-01-30 04:23:00,1
2019-01-30 04:26:00,1
2019-01-30 04:30:00,1
2019-01-30 04:34:00,1
2019-01-30 04:37:00,1
2019-01-30 04:42:00,1
2019-01-30 04:45:00,1
2019-01-30 04:49:00,1
2019-01-30 04:52:00,1
2019-01-30 04:56:00,1
2019-01-30 04:59:00,1
2019-01-30 05:04:00,1
2019-01-30 05:07:00,1
2019-01-30 05:10:00,1
2019-01-30 05:13:00,1
2019-01-30 05:17:00,1
2019-01-30 05:20:00,1
2019-01-30 05:24:00,1
2019-01-30 05:27:00,1
2019-01-30 05:29:00,1
2019-01-30 05:32:00,1
2019-01-30 05:35:00,1
2019-01-30 05:37:00,1
2019-01-30 05:42:00,1
2019-01-30 05:46:00,1
2019-01-30 05:48:00,1
2019-01-30 05:51:00,1
2019-01-30 05:54:00,1
2019-01-30 05:58:00,1
2019-01-30 06:01:00,1
2019-01-30 06:02:00,1
2019-01-30 06:06:00,1
2019-01-30 06:09:00,1
2019-01-30 06:12:00,1
2019-01-30 06:14:00,1
2019-01-30 06:17:00,1
2019-01-30 06:20:00,1
2019-01-30 06:22:00,1
2019-01-30 06:24:00,1
2019-01-30 06:28:00,1
2019-01-30 06:32:00,1
2019-01-30 06:33:00,1
2019-01-30 06:35:00,1
2019-01-30 06:39:00,1
2019-01-30 06:42:00,1
2019-01-30 06:44:00,1
2019-01-30 06:47:00,1
2019-01-30 06:49:00,1
2019-01-30 06:52:00,1
2019-01-30 06:54:00,1
2019-01-30 06:56:00,1
2019-01-30 06:58:00,1
2019-01-30 07:01:00,1
2019-01-30 07:02:00,1
2019-01-30 07:09:00,1
2019-01-30 07:10:00,1
2019-01-30 07:11:00,1
2019-01-30 07:13:00,1
2019-01-30 07:18:00,1
2019-01-30 07:19:00,1
2019-01-30 07:22:00,1
2019-01-30 07:24:00,1
2019-01-30 07:27:00,1
2019-01-30 07:29:00,1
2019-01-30 07:32:00,1
2019-01-30 07:37:00,1
2019-01-30 07:38:00,1
2019-01-30 07:42:00,1
2019-01-30 07:44:00,1
2019-01-30 07:49:00,1
2019-01-30 07:50:00,1
2019-01-30 07:52:00,1
2019-01-30 07:58:00,1
2019-01-30 07:59:00,1
2019-01-30 08:01:00,1
2019-01-30 08:04:00,1
2019-01-30 08:08:00,1
2019-01-30 08:09:00,1
2019-01-30 08:10:00,1
2019-01-30 08:16:00,1
2019-01-30 08:18:00,1
2019-01-30 08:19:00,1
2019-01-30 08:22:00,1
2019-01-30 08:26:00,1
