17,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=# AND s.mjd=# AND s.fiberid=#)"
2019-02-09 06:18:00,1
2019-02-09 06:23:00,1
2019-02-09 07:14:00,1
2019-02-09 07:18:00,1
2019-02-09 13:52:00,1
2019-02-09 14:00:00,1
2019-02-09 17:04:00,1
2019-02-09 18:39:00,1
2019-02-09 18:46:00,1
2019-02-09 18:51:00,1
2019-02-09 18:57:00,1
2019-02-09 19:13:00,1
2019-02-09 19:16:00,1
2019-02-09 19:17:00,1
2019-02-09 19:20:00,1
2019-02-09 19:43:00,1
2019-02-09 19:47:00,1
