10,"create table ParametersS ( hash bigint not null primary key , algo varchar(#) not null , qmin float not null , qmax float not null , day tinyint not null , progress tinyint not null , pmt varchar(max) not null )"
2019-02-09 18:17:00,1
2019-02-09 18:31:00,1
2019-02-09 18:34:00,1
2019-02-09 18:50:00,1
2019-02-09 18:52:00,1
2019-02-09 18:53:00,1
2019-02-09 18:54:00,1
2019-02-09 18:55:00,1
2019-02-09 18:57:00,1
2019-02-09 19:03:00,1
