12001,"select psfSigma1_z, psfSigma2_z, psfB_z, psfP0_z, psfBeta_z, psfSigmaP_z, psfSigma1_u, psfSigma2_u, psfB_u, psfP0_u, psfBeta_u, psfSigmaP_u, psfSigma1_g, psfSigma2_g, psfB_g, psfP0_g, psfBeta_g, psfSigmaP_g, psfSigma1_r, psfSigma2_r, psfB_r, psfP0_r, psfBeta_r, psfSigmaP_r, psfSigma1_i, psfSigma2_i, psfB_i, psfP0_i, psfBeta_i, psfSigmaP_i from Field where run = # and rerun = # and camcol = # and field = #"
2019-02-09 04:06:00,11
2019-02-09 04:07:00,39
2019-02-09 04:09:00,5
2019-02-09 04:16:00,41
2019-02-09 04:17:00,14
2019-02-09 04:18:00,15
2019-02-09 04:19:00,2
2019-02-09 04:20:00,13
2019-02-09 04:21:00,10
2019-02-09 04:22:00,5
2019-02-09 04:23:00,10
2019-02-09 04:24:00,4
2019-02-09 04:25:00,16
2019-02-09 04:26:00,20
2019-02-09 04:27:00,5
2019-02-09 04:34:00,38
2019-02-09 04:35:00,12
2019-02-09 04:39:00,8
2019-02-09 04:40:00,42
2019-02-09 04:41:00,5
2019-02-09 04:43:00,25
2019-02-09 04:44:00,10
2019-02-09 04:45:00,10
2019-02-09 04:46:00,11
2019-02-09 04:47:00,9
2019-02-09 04:48:00,13
2019-02-09 04:49:00,13
2019-02-09 04:50:00,4
2019-02-09 04:52:00,5
2019-02-09 04:53:00,45
2019-02-09 04:55:00,25
2019-02-09 04:56:00,10
2019-02-09 04:57:00,9
2019-02-09 04:58:00,15
2019-02-09 04:59:00,5
2019-02-09 05:01:00,15
2019-02-09 05:02:00,17
2019-02-09 05:03:00,13
2019-02-09 05:04:00,10
2019-02-09 05:11:00,36
2019-02-09 05:12:00,14
2019-02-09 05:13:00,15
2019-02-09 05:14:00,15
2019-02-09 05:15:00,5
2019-02-09 05:16:00,15
2019-02-09 05:22:00,50
2019-02-09 05:23:00,5
2019-02-09 05:24:00,10
2019-02-09 05:25:00,15
2019-02-09 05:26:00,15
2019-02-09 05:27:00,7
2019-02-09 05:28:00,8
2019-02-09 05:35:00,45
2019-02-09 05:36:00,5
2019-02-09 05:41:00,50
2019-02-09 05:42:00,5
2019-02-09 05:43:00,10
2019-02-09 05:49:00,40
2019-02-09 05:50:00,8
2019-02-09 05:51:00,7
2019-02-09 05:52:00,15
2019-02-09 05:53:00,5
2019-02-09 06:00:00,50
2019-02-09 06:01:00,5
2019-02-09 06:06:00,26
2019-02-09 06:12:00,5
2019-02-09 06:13:00,45
2019-02-09 06:14:00,5
2019-02-09 06:21:00,2
2019-02-09 06:22:00,48
2019-02-09 06:24:00,15
2019-02-09 06:30:00,21
2019-02-09 06:31:00,29
2019-02-09 06:39:00,7
2019-02-09 06:40:00,43
2019-02-09 06:42:00,20
2019-02-09 06:43:00,20
2019-02-09 06:44:00,5
2019-02-09 06:45:00,15
2019-02-09 06:48:00,20
2019-02-09 06:49:00,30
2019-02-09 06:50:00,5
2019-02-09 06:57:00,50
2019-02-09 06:58:00,9
2019-02-09 06:59:00,11
2019-02-09 07:03:00,7
2019-02-09 07:04:00,28
2019-02-09 07:05:00,10
2019-02-09 07:07:00,5
2019-02-09 07:08:00,5
2019-02-09 07:09:00,5
2019-02-09 07:10:00,10
2019-02-09 07:14:00,37
2019-02-09 07:15:00,13
2019-02-09 07:16:00,15
2019-02-09 07:17:00,15
2019-02-09 07:18:00,5
2019-02-09 07:25:00,50
2019-02-09 07:26:00,5
2019-02-09 07:27:00,10
2019-02-09 07:28:00,13
2019-02-09 07:29:00,14
2019-02-09 07:30:00,8
2019-02-09 07:31:00,10
2019-02-09 07:32:00,15
2019-02-09 07:33:00,14
2019-02-09 07:34:00,11
2019-02-09 07:35:00,5
2019-02-09 07:40:00,6
2019-02-09 07:41:00,44
2019-02-09 07:42:00,10
2019-02-09 07:43:00,15
2019-02-09 07:44:00,10
2019-02-09 07:45:00,10
2019-02-09 07:46:00,3
2019-02-09 07:47:00,12
2019-02-09 07:52:00,18
2019-02-09 07:53:00,32
2019-02-09 07:54:00,15
2019-02-09 07:55:00,10
2019-02-09 07:56:00,15
2019-02-09 07:57:00,10
2019-02-09 07:58:00,15
2019-02-09 08:00:00,10
2019-02-09 08:08:00,50
2019-02-09 08:12:00,25
2019-02-09 08:19:00,1
2019-02-09 08:20:00,49
2019-02-09 08:21:00,1
2019-02-09 08:22:00,19
2019-02-09 08:25:00,25
2019-02-09 08:27:00,15
2019-02-09 08:28:00,15
2019-02-09 08:29:00,5
2019-02-09 08:30:00,15
2019-02-09 08:31:00,10
2019-02-09 08:32:00,10
2019-02-09 08:33:00,15
2019-02-09 08:34:00,10
2019-02-09 08:36:00,10
2019-02-09 08:37:00,20
2019-02-09 08:38:00,10
2019-02-09 08:41:00,22
2019-02-09 08:42:00,28
2019-02-09 08:43:00,10
2019-02-09 08:47:00,20
2019-02-09 08:48:00,15
2019-02-09 08:49:00,11
2019-02-09 08:50:00,9
2019-02-09 08:51:00,12
2019-02-09 08:52:00,8
2019-02-09 08:53:00,20
2019-02-09 08:55:00,5
2019-02-09 08:56:00,20
2019-02-09 09:02:00,12
2019-02-09 09:03:00,20
2019-02-09 09:04:00,18
2019-02-09 09:05:00,10
2019-02-09 09:06:00,10
2019-02-09 09:07:00,5
2019-02-09 09:08:00,10
2019-02-09 09:09:00,5
2019-02-09 09:15:00,8
2019-02-09 09:16:00,11
2019-02-09 09:17:00,11
2019-02-09 09:18:00,17
2019-02-09 09:19:00,3
2019-02-09 09:21:00,16
2019-02-09 09:22:00,14
2019-02-09 09:23:00,11
2019-02-09 09:24:00,11
2019-02-09 09:25:00,4
2019-02-09 09:26:00,20
2019-02-09 09:27:00,6
2019-02-09 09:28:00,14
2019-02-09 09:29:00,10
2019-02-09 09:31:00,5
2019-02-09 09:39:00,50
2019-02-09 09:46:00,50
2019-02-09 09:47:00,5
2019-02-09 09:48:00,15
2019-02-09 09:49:00,5
2019-02-09 09:55:00,41
2019-02-09 09:56:00,14
2019-02-09 10:02:00,19
2019-02-09 10:03:00,31
2019-02-09 10:04:00,15
2019-02-09 10:05:00,5
2019-02-09 10:06:00,15
2019-02-09 10:07:00,10
2019-02-09 10:08:00,15
2019-02-09 10:09:00,5
2019-02-09 10:10:00,15
2019-02-09 10:11:00,10
2019-02-09 10:17:00,21
2019-02-09 10:18:00,29
2019-02-09 10:19:00,3
2019-02-09 10:20:00,22
2019-02-09 10:21:00,5
2019-02-09 10:27:00,48
2019-02-09 10:28:00,5
2019-02-09 10:29:00,17
2019-02-09 10:32:00,8
2019-02-09 10:33:00,42
2019-02-09 10:40:00,6
2019-02-09 10:41:00,44
2019-02-09 10:47:00,23
2019-02-09 10:48:00,17
2019-02-09 10:55:00,23
2019-02-09 10:56:00,27
2019-02-09 10:59:00,34
2019-02-09 11:00:00,17
2019-02-09 11:01:00,14
2019-02-09 11:02:00,5
2019-02-09 11:03:00,10
2019-02-09 11:04:00,15
2019-02-09 11:05:00,10
2019-02-09 11:06:00,15
2019-02-09 11:07:00,10
2019-02-09 11:08:00,5
2019-02-09 11:09:00,10
2019-02-09 11:10:00,10
2019-02-09 11:11:00,5
2019-02-09 11:13:00,15
2019-02-09 11:14:00,10
2019-02-09 11:18:00,8
2019-02-09 11:19:00,42
2019-02-09 11:20:00,10
2019-02-09 11:21:00,10
2019-02-09 11:22:00,15
2019-02-09 11:23:00,5
2019-02-09 11:26:00,20
2019-02-09 11:27:00,15
2019-02-09 11:28:00,10
2019-02-09 11:29:00,15
2019-02-09 11:30:00,10
2019-02-09 11:33:00,9
2019-02-09 11:34:00,41
2019-02-09 11:35:00,10
2019-02-09 11:36:00,6
2019-02-09 11:37:00,14
2019-02-09 11:38:00,5
2019-02-09 11:39:00,10
2019-02-09 11:40:00,15
2019-02-09 11:41:00,10
2019-02-09 11:42:00,15
2019-02-09 11:49:00,12
2019-02-09 11:50:00,38
2019-02-09 11:51:00,12
2019-02-09 11:52:00,13
2019-02-09 11:53:00,10
2019-02-09 11:55:00,10
2019-02-09 11:56:00,15
2019-02-09 12:03:00,50
2019-02-09 12:04:00,5
2019-02-09 12:05:00,5
2019-02-09 12:07:00,35
2019-02-09 12:09:00,27
2019-02-09 12:10:00,8
2019-02-09 12:12:00,15
2019-02-09 12:13:00,10
2019-02-09 12:19:00,22
2019-02-09 12:20:00,28
2019-02-09 12:23:00,3
2019-02-09 12:24:00,17
2019-02-09 12:25:00,15
2019-02-09 12:26:00,10
2019-02-09 12:27:00,10
2019-02-09 12:30:00,8
2019-02-09 12:31:00,42
2019-02-09 12:32:00,10
2019-02-09 12:33:00,10
2019-02-09 12:34:00,15
2019-02-09 12:35:00,5
2019-02-09 12:42:00,16
2019-02-09 12:43:00,34
2019-02-09 12:44:00,5
2019-02-09 12:46:00,15
2019-02-09 12:47:00,14
2019-02-09 12:48:00,11
2019-02-09 12:49:00,7
2019-02-09 12:50:00,8
2019-02-09 12:57:00,50
2019-02-09 12:58:00,5
2019-02-09 12:59:00,6
2019-02-09 13:00:00,19
2019-02-09 13:03:00,23
2019-02-09 13:04:00,27
2019-02-09 13:05:00,5
2019-02-09 13:11:00,7
2019-02-09 13:12:00,43
2019-02-09 13:13:00,5
2019-02-09 13:14:00,15
2019-02-09 13:15:00,10
2019-02-09 13:16:00,15
2019-02-09 13:17:00,10
2019-02-09 13:18:00,5
2019-02-09 13:19:00,10
2019-02-09 13:20:00,5
2019-02-09 13:21:00,21
2019-02-09 13:22:00,9
2019-02-09 13:23:00,5
2019-02-09 13:24:00,14
2019-02-09 13:25:00,6
2019-02-09 13:27:00,3
2019-02-09 13:28:00,47
2019-02-09 13:29:00,5
2019-02-09 13:32:00,48
2019-02-09 13:33:00,6
2019-02-09 13:34:00,6
2019-02-09 13:37:00,18
2019-02-09 13:38:00,32
2019-02-09 13:39:00,10
2019-02-09 13:45:00,25
2019-02-09 13:46:00,26
2019-02-09 13:47:00,4
2019-02-09 13:53:00,7
2019-02-09 13:54:00,43
2019-02-09 14:00:00,35
2019-02-09 14:01:00,5
2019-02-09 14:02:00,11
2019-02-09 14:03:00,4
2019-02-09 14:05:00,1
2019-02-09 14:06:00,46
2019-02-09 14:07:00,10
2019-02-09 14:14:00,27
2019-02-09 14:15:00,23
2019-02-09 14:16:00,15
2019-02-09 14:17:00,5
2019-02-09 14:18:00,15
2019-02-09 14:22:00,7
2019-02-09 14:23:00,43
2019-02-09 14:24:00,10
2019-02-09 14:25:00,5
2019-02-09 14:28:00,20
2019-02-09 14:30:00,20
2019-02-09 14:37:00,5
2019-02-09 14:38:00,45
2019-02-09 14:39:00,10
2019-02-09 14:40:00,10
2019-02-09 14:41:00,5
2019-02-09 14:42:00,5
2019-02-09 14:43:00,15
2019-02-09 14:44:00,10
2019-02-09 14:45:00,19
2019-02-09 14:47:00,15
2019-02-09 14:48:00,10
2019-02-09 14:49:00,10
2019-02-09 14:50:00,10
2019-02-09 14:51:00,10
2019-02-09 14:52:00,10
2019-02-09 14:53:00,15
2019-02-09 14:54:00,10
2019-02-09 14:55:00,8
2019-02-09 14:56:00,13
2019-02-09 14:57:00,9
2019-02-09 15:04:00,14
2019-02-09 15:05:00,36
2019-02-09 15:06:00,10
2019-02-09 15:07:00,15
2019-02-09 15:08:00,10
2019-02-09 15:09:00,10
2019-02-09 15:10:00,11
2019-02-09 15:11:00,14
2019-02-09 15:12:00,5
2019-02-09 15:13:00,15
2019-02-09 15:19:00,3
2019-02-09 15:20:00,47
2019-02-09 15:22:00,20
2019-02-09 15:28:00,50
2019-02-09 15:35:00,15
2019-02-09 15:36:00,35
2019-02-09 15:37:00,10
2019-02-09 15:38:00,5
2019-02-09 15:40:00,20
2019-02-09 15:42:00,5
2019-02-09 15:43:00,10
2019-02-09 15:44:00,18
2019-02-09 15:45:00,2
2019-02-09 15:47:00,20
2019-02-09 15:48:00,15
2019-02-09 15:50:00,20
2019-02-09 15:53:00,3
2019-02-09 15:54:00,47
2019-02-09 15:55:00,5
2019-02-09 15:56:00,15
2019-02-09 15:57:00,15
2019-02-09 15:58:00,10
2019-02-09 15:59:00,15
2019-02-09 16:00:00,5
2019-02-09 16:01:00,10
2019-02-09 16:02:00,20
2019-02-09 16:03:00,7
2019-02-09 16:04:00,13
2019-02-09 16:05:00,5
2019-02-09 16:06:00,10
2019-02-09 16:07:00,10
2019-02-09 16:15:00,22
2019-02-09 16:16:00,28
2019-02-09 16:17:00,13
2019-02-09 16:18:00,7
2019-02-09 16:19:00,20
2019-02-09 16:25:00,25
2019-02-09 16:26:00,25
2019-02-09 16:31:00,40
2019-02-09 16:38:00,46
2019-02-09 16:39:00,5
2019-02-09 16:40:00,5
2019-02-09 16:41:00,20
2019-02-09 16:42:00,10
2019-02-09 16:46:00,2
2019-02-09 16:47:00,38
2019-02-09 16:49:00,10
2019-02-09 16:51:00,10
2019-02-09 16:52:00,8
2019-02-09 16:53:00,7
2019-02-09 16:54:00,20
2019-02-09 16:56:00,17
2019-02-09 16:57:00,10
2019-02-09 16:58:00,10
2019-02-09 17:04:00,19
2019-02-09 17:05:00,31
2019-02-09 17:06:00,5
2019-02-09 17:09:00,21
2019-02-09 17:10:00,29
2019-02-09 17:11:00,10
2019-02-09 17:18:00,5
2019-02-09 17:19:00,45
2019-02-09 17:25:00,26
2019-02-09 17:26:00,24
2019-02-09 17:28:00,25
2019-02-09 17:29:00,10
2019-02-09 17:32:00,50
2019-02-09 17:34:00,10
2019-02-09 17:35:00,10
2019-02-09 17:36:00,10
2019-02-09 17:37:00,10
2019-02-09 17:40:00,25
2019-02-09 17:41:00,10
2019-02-09 17:43:00,20
2019-02-09 17:44:00,10
2019-02-09 17:45:00,10
2019-02-09 17:46:00,15
2019-02-09 17:47:00,15
2019-02-09 17:53:00,14
2019-02-09 17:54:00,36
2019-02-09 17:55:00,10
2019-02-09 17:56:00,17
2019-02-09 17:57:00,13
2019-02-09 17:58:00,10
2019-02-09 17:59:00,5
2019-02-09 18:00:00,10
2019-02-09 18:01:00,5
2019-02-09 18:02:00,16
2019-02-09 18:08:00,6
2019-02-09 18:09:00,44
2019-02-09 18:10:00,10
2019-02-09 18:11:00,10
2019-02-09 18:12:00,2
2019-02-09 18:13:00,8
2019-02-09 18:14:00,15
2019-02-09 18:15:00,8
2019-02-09 18:16:00,15
2019-02-09 18:17:00,10
2019-02-09 18:20:00,20
2019-02-09 18:21:00,5
2019-02-09 18:22:00,15
2019-02-09 18:23:00,19
2019-02-09 18:24:00,11
2019-02-09 18:25:00,5
2019-02-09 18:26:00,15
2019-02-09 18:27:00,10
2019-02-09 18:34:00,32
2019-02-09 18:35:00,18
2019-02-09 18:36:00,15
2019-02-09 18:37:00,12
2019-02-09 18:38:00,13
2019-02-09 18:41:00,16
2019-02-09 18:42:00,34
2019-02-09 18:43:00,5
2019-02-09 18:49:00,49
2019-02-09 18:54:00,49
2019-02-09 18:55:00,10
2019-02-09 18:57:00,10
2019-02-09 18:58:00,10
2019-02-09 19:04:00,29
2019-02-09 19:05:00,21
2019-02-09 19:06:00,10
2019-02-09 19:07:00,5
2019-02-09 19:09:00,10
2019-02-09 19:17:00,50
2019-02-09 19:20:00,3
2019-02-09 19:21:00,47
2019-02-09 19:25:00,50
2019-02-09 19:26:00,5
2019-02-09 19:29:00,34
2019-02-09 19:30:00,15
2019-02-09 19:31:00,15
2019-02-09 19:32:00,5
2019-02-09 19:33:00,7
2019-02-09 19:34:00,8
2019-02-09 19:35:00,20
2019-02-09 19:36:00,10
2019-02-09 19:37:00,15
2019-02-09 19:38:00,6
2019-02-09 19:39:00,9
2019-02-09 19:44:00,32
2019-02-09 19:45:00,18
2019-02-09 19:46:00,10
2019-02-09 19:47:00,10
2019-02-09 19:48:00,5
2019-02-09 19:49:00,15
2019-02-09 19:50:00,10
2019-02-09 19:51:00,15
2019-02-09 19:52:00,10
2019-02-09 19:53:00,5
2019-02-09 19:54:00,20
2019-02-09 19:55:00,10
2019-02-09 20:01:00,2
2019-02-09 20:02:00,48
2019-02-09 20:03:00,10
2019-02-09 20:04:00,5
2019-02-09 20:10:00,43
2019-02-09 20:11:00,12
2019-02-09 20:12:00,10
2019-02-09 20:18:00,50
2019-02-09 20:20:00,5
2019-02-09 20:21:00,5
2019-02-09 20:22:00,15
2019-02-09 20:23:00,5
2019-02-09 20:24:00,15
2019-02-09 20:25:00,15
2019-02-09 20:26:00,10
2019-02-09 20:27:00,15
2019-02-09 20:28:00,6
2019-02-09 20:29:00,15
2019-02-09 20:30:00,9
2019-02-09 20:37:00,45
2019-02-09 20:39:00,20
2019-02-09 20:41:00,15
2019-02-09 20:44:00,20
2019-02-09 20:45:00,5
2019-02-09 20:46:00,10
2019-02-09 20:49:00,50
2019-02-09 20:50:00,10
2019-02-09 20:52:00,20
2019-02-09 20:53:00,5
2019-02-09 20:56:00,7
2019-02-09 20:57:00,23
2019-02-09 20:58:00,10
2019-02-09 20:59:00,20
2019-02-09 21:00:00,5
2019-02-09 21:06:00,14
2019-02-09 21:07:00,31
2019-02-09 21:08:00,15
2019-02-09 21:09:00,6
2019-02-09 21:10:00,19
2019-02-09 21:11:00,10
2019-02-09 21:18:00,50
2019-02-09 21:26:00,2
2019-02-09 21:27:00,48
2019-02-09 21:28:00,5
2019-02-09 21:29:00,15
2019-02-09 21:30:00,10
2019-02-09 21:32:00,15
2019-02-09 21:33:00,15
2019-02-09 21:34:00,7
2019-02-09 21:35:00,13
2019-02-09 21:40:00,12
2019-02-09 21:41:00,18
2019-02-09 21:47:00,15
2019-02-09 21:48:00,35
2019-02-09 21:49:00,5
2019-02-09 21:51:00,10
2019-02-09 21:52:00,20
2019-02-09 21:53:00,10
2019-02-09 21:54:00,5
2019-02-09 21:55:00,15
2019-02-09 21:56:00,20
2019-02-09 21:57:00,8
2019-02-09 21:58:00,17
2019-02-09 21:59:00,5
2019-02-09 22:00:00,19
2019-02-09 22:01:00,5
2019-02-09 22:02:00,11
2019-02-09 22:05:00,8
2019-02-09 22:06:00,17
2019-02-09 22:07:00,1
2019-02-09 22:08:00,19
2019-02-09 22:09:00,10
2019-02-09 22:12:00,43
2019-02-09 22:13:00,8
2019-02-09 22:14:00,4
2019-02-09 22:17:00,30
2019-02-09 22:24:00,8
2019-02-09 22:25:00,42
2019-02-09 22:26:00,5
2019-02-09 22:28:00,15
2019-02-09 22:29:00,10
2019-02-09 22:36:00,40
2019-02-09 22:37:00,1
2019-02-09 22:38:00,14
2019-02-09 22:45:00,40
2019-02-09 22:46:00,10
2019-02-09 22:47:00,10
2019-02-09 22:54:00,32
2019-02-09 22:55:00,18
2019-02-09 22:56:00,14
2019-02-09 22:57:00,11
2019-02-09 22:58:00,7
2019-02-09 22:59:00,13
2019-02-09 23:00:00,4
2019-02-09 23:01:00,19
2019-02-09 23:02:00,3
2019-02-09 23:03:00,19
2019-02-09 23:04:00,5
2019-02-09 23:05:00,15
2019-02-09 23:08:00,20
2019-02-09 23:09:00,15
2019-02-09 23:16:00,50
2019-02-09 23:21:00,7
2019-02-09 23:22:00,28
2019-02-09 23:23:00,10
2019-02-09 23:24:00,10
2019-02-09 23:29:00,35
2019-02-09 23:30:00,8
2019-02-09 23:31:00,2
2019-02-09 23:35:00,28
2019-02-09 23:36:00,19
2019-02-09 23:37:00,15
2019-02-09 23:44:00,50
2019-02-09 23:45:00,5
2019-02-09 23:51:00,5
2019-02-09 23:52:00,45
2019-02-09 23:53:00,10
2019-02-09 23:54:00,5
2019-02-09 23:55:00,10
2019-02-09 23:56:00,5
