21,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-02-09 05:11:00,1
2019-02-09 05:15:00,1
2019-02-09 05:19:00,1
2019-02-09 05:26:00,1
2019-02-09 05:51:00,1
2019-02-09 05:53:00,1
2019-02-09 05:57:00,1
2019-02-09 08:24:00,1
2019-02-09 11:16:00,1
2019-02-09 11:17:00,1
2019-02-09 11:19:00,1
2019-02-09 13:38:00,1
2019-02-09 14:06:00,1
2019-02-09 14:52:00,1
2019-02-09 15:06:00,1
2019-02-09 16:36:00,1
2019-02-09 17:41:00,2
2019-02-09 17:50:00,1
2019-02-09 17:52:00,1
2019-02-09 18:20:00,1
