409,select * from PhotoTag where objId=#
2019-02-09 00:01:00,1
2019-02-09 00:02:00,1
2019-02-09 00:13:00,1
2019-02-09 00:17:00,1
2019-02-09 00:22:00,1
2019-02-09 00:24:00,1
2019-02-09 00:26:00,1
2019-02-09 00:31:00,1
2019-02-09 00:36:00,1
2019-02-09 00:37:00,1
2019-02-09 00:38:00,1
2019-02-09 00:41:00,1
2019-02-09 00:42:00,1
2019-02-09 00:49:00,1
2019-02-09 00:52:00,1
2019-02-09 01:00:00,1
2019-02-09 01:02:00,1
2019-02-09 01:05:00,2
2019-02-09 01:10:00,1
2019-02-09 01:11:00,1
2019-02-09 01:13:00,1
2019-02-09 01:14:00,1
2019-02-09 01:22:00,1
2019-02-09 01:24:00,1
2019-02-09 01:27:00,1
2019-02-09 01:41:00,1
2019-02-09 01:45:00,2
2019-02-09 01:46:00,1
2019-02-09 01:49:00,1
2019-02-09 01:55:00,2
2019-02-09 01:56:00,1
2019-02-09 02:03:00,1
2019-02-09 02:07:00,2
2019-02-09 02:10:00,1
2019-02-09 02:15:00,2
2019-02-09 02:17:00,2
2019-02-09 02:18:00,2
2019-02-09 02:21:00,1
2019-02-09 02:28:00,2
2019-02-09 02:30:00,1
2019-02-09 02:40:00,1
2019-02-09 02:44:00,1
2019-02-09 02:48:00,1
2019-02-09 02:51:00,1
2019-02-09 02:54:00,1
2019-02-09 02:56:00,1
2019-02-09 02:58:00,1
2019-02-09 02:59:00,1
2019-02-09 03:03:00,1
2019-02-09 03:10:00,1
2019-02-09 03:11:00,1
2019-02-09 03:16:00,2
2019-02-09 03:17:00,1
2019-02-09 03:28:00,1
2019-02-09 03:31:00,1
2019-02-09 03:42:00,1
2019-02-09 03:47:00,1
2019-02-09 03:48:00,1
2019-02-09 03:52:00,1
2019-02-09 03:54:00,1
2019-02-09 03:57:00,1
2019-02-09 03:58:00,1
2019-02-09 04:07:00,1
2019-02-09 04:10:00,1
2019-02-09 04:11:00,1
2019-02-09 04:14:00,1
2019-02-09 04:22:00,1
2019-02-09 04:27:00,1
2019-02-09 04:30:00,1
2019-02-09 04:32:00,1
2019-02-09 04:33:00,1
2019-02-09 04:36:00,1
2019-02-09 04:38:00,1
2019-02-09 04:39:00,2
2019-02-09 04:42:00,1
2019-02-09 04:46:00,1
2019-02-09 04:55:00,2
2019-02-09 05:00:00,1
2019-02-09 05:02:00,1
2019-02-09 05:07:00,2
2019-02-09 05:13:00,2
2019-02-09 05:15:00,1
2019-02-09 05:17:00,1
2019-02-09 05:18:00,1
2019-02-09 05:19:00,1
2019-02-09 05:22:00,1
2019-02-09 05:24:00,1
2019-02-09 05:27:00,1
2019-02-09 05:28:00,2
2019-02-09 05:32:00,2
2019-02-09 05:42:00,1
2019-02-09 05:43:00,1
2019-02-09 05:44:00,1
2019-02-09 05:46:00,1
2019-02-09 05:56:00,1
2019-02-09 05:57:00,1
2019-02-09 05:59:00,2
2019-02-09 06:01:00,1
2019-02-09 06:04:00,1
2019-02-09 06:05:00,1
2019-02-09 06:07:00,2
2019-02-09 06:09:00,1
2019-02-09 06:19:00,1
2019-02-09 06:22:00,2
2019-02-09 06:23:00,1
2019-02-09 06:26:00,1
2019-02-09 06:28:00,1
2019-02-09 06:30:00,2
2019-02-09 06:35:00,1
2019-02-09 06:54:00,2
2019-02-09 06:56:00,1
2019-02-09 06:57:00,1
2019-02-09 07:00:00,1
2019-02-09 07:05:00,1
2019-02-09 07:08:00,1
2019-02-09 07:10:00,1
2019-02-09 07:17:00,1
2019-02-09 07:19:00,1
2019-02-09 07:20:00,1
2019-02-09 07:35:00,1
2019-02-09 07:38:00,1
2019-02-09 07:40:00,2
2019-02-09 07:42:00,1
2019-02-09 07:44:00,1
2019-02-09 07:45:00,1
2019-02-09 07:49:00,2
2019-02-09 07:51:00,1
2019-02-09 07:53:00,1
2019-02-09 07:56:00,1
2019-02-09 07:59:00,1
2019-02-09 08:00:00,1
2019-02-09 08:02:00,1
2019-02-09 08:05:00,1
2019-02-09 08:13:00,1
2019-02-09 08:18:00,1
2019-02-09 08:20:00,1
2019-02-09 08:24:00,1
2019-02-09 08:31:00,1
2019-02-09 08:34:00,1
2019-02-09 08:36:00,1
2019-02-09 08:39:00,1
2019-02-09 08:45:00,1
2019-02-09 08:50:00,1
2019-02-09 08:51:00,1
2019-02-09 08:52:00,1
2019-02-09 09:01:00,1
2019-02-09 09:03:00,1
2019-02-09 09:05:00,1
2019-02-09 09:09:00,1
2019-02-09 09:13:00,1
2019-02-09 09:16:00,1
2019-02-09 09:20:00,1
2019-02-09 09:36:00,3
2019-02-09 09:41:00,2
2019-02-09 09:47:00,1
2019-02-09 09:49:00,1
2019-02-09 09:50:00,2
2019-02-09 09:55:00,1
2019-02-09 09:56:00,1
2019-02-09 10:02:00,1
2019-02-09 10:03:00,1
2019-02-09 10:04:00,1
2019-02-09 10:09:00,1
2019-02-09 10:11:00,1
2019-02-09 10:16:00,1
2019-02-09 10:22:00,1
2019-02-09 10:25:00,1
2019-02-09 10:27:00,1
2019-02-09 10:33:00,1
2019-02-09 10:36:00,1
2019-02-09 10:42:00,1
2019-02-09 10:44:00,1
2019-02-09 10:47:00,1
2019-02-09 10:49:00,1
2019-02-09 10:51:00,1
2019-02-09 10:55:00,1
2019-02-09 10:57:00,1
2019-02-09 11:07:00,1
2019-02-09 11:10:00,1
2019-02-09 11:11:00,3
2019-02-09 11:13:00,1
2019-02-09 11:16:00,1
2019-02-09 11:18:00,1
2019-02-09 11:20:00,1
2019-02-09 11:22:00,1
2019-02-09 11:27:00,1
2019-02-09 11:29:00,1
2019-02-09 11:36:00,1
2019-02-09 11:43:00,1
2019-02-09 11:45:00,2
2019-02-09 11:52:00,1
2019-02-09 11:54:00,1
2019-02-09 11:58:00,1
