23,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-02-09 00:39:00,1
2019-02-09 01:08:00,1
2019-02-09 02:49:00,1
2019-02-09 03:10:00,1
2019-02-09 03:57:00,1
2019-02-09 04:49:00,1
2019-02-09 13:52:00,1
2019-02-09 15:02:00,1
2019-02-09 15:11:00,1
2019-02-09 15:20:00,3
2019-02-09 15:21:00,1
2019-02-09 15:27:00,1
2019-02-09 15:32:00,1
2019-02-09 15:36:00,1
2019-02-09 15:38:00,1
2019-02-09 15:40:00,1
2019-02-09 16:31:00,1
2019-02-09 18:32:00,1
2019-02-09 19:03:00,1
2019-02-09 19:57:00,1
2019-02-09 22:31:00,1
