22,select * from SpecObjAll where specObjId=#
2019-02-09 02:18:00,1
2019-02-09 02:26:00,1
2019-02-09 02:29:00,1
2019-02-09 02:40:00,1
2019-02-09 03:19:00,1
2019-02-09 04:09:00,1
2019-02-09 04:44:00,1
2019-02-09 05:50:00,1
2019-02-09 06:59:00,1
2019-02-09 07:42:00,1
2019-02-09 07:49:00,1
2019-02-09 07:54:00,2
2019-02-09 12:39:00,1
2019-02-09 13:18:00,1
2019-02-09 16:16:00,1
2019-02-09 16:34:00,1
2019-02-09 19:44:00,1
2019-02-09 19:57:00,1
2019-02-09 19:59:00,1
2019-02-09 21:01:00,1
2019-02-09 21:29:00,1
