54,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-02-09 02:57:00,1
2019-02-09 03:28:00,1
2019-02-09 19:17:00,2
2019-02-09 19:18:00,4
2019-02-09 19:19:00,3
2019-02-09 19:20:00,2
2019-02-09 19:22:00,2
2019-02-09 19:23:00,2
2019-02-09 19:24:00,1
2019-02-09 19:25:00,2
2019-02-09 19:26:00,4
2019-02-09 19:27:00,2
2019-02-09 19:28:00,3
2019-02-09 19:31:00,4
2019-02-09 19:32:00,2
2019-02-09 19:33:00,1
2019-02-09 19:34:00,2
2019-02-09 19:35:00,2
2019-02-09 19:36:00,1
2019-02-09 19:37:00,3
2019-02-09 19:38:00,2
2019-02-09 19:39:00,2
2019-02-09 19:40:00,4
2019-02-09 19:41:00,2
