2,"SELECT TOP #  s.ra, s.dec, g.d4#_sub, gSL.h_delta_eqw into mydb.MyTable_# from ..galSpecIndx as g   JOIN dbo.fGetNearbySpecObjEq(#,#,#) AS b ON  b.SpecobjID = g.SpecobjID JOIN SpecObj AS s     ON g.SpecobjID = s.SpecobjID JOIN galSpecLine as gSL     ON gSL.SpecobjID = s.SpecobjID"
2019-01-21 07:50:00,2
