19153,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-01-21 06:43:00,2
2019-01-21 06:44:00,2
2019-01-21 06:45:00,2
2019-01-21 06:48:00,2
2019-01-21 06:54:00,2
2019-01-21 10:31:00,10
2019-01-21 10:32:00,2
2019-01-21 10:33:00,6
2019-01-21 10:34:00,4
2019-01-21 10:35:00,4
2019-01-21 10:36:00,4
2019-01-21 10:37:00,5
2019-01-21 10:38:00,2
2019-01-21 10:39:00,5
2019-01-21 10:40:00,5
2019-01-21 10:43:00,2
2019-01-21 10:44:00,2
2019-01-21 10:46:00,2
2019-01-21 10:49:00,2
2019-01-21 10:53:00,10
2019-01-21 10:54:00,7
2019-01-21 10:55:00,3
2019-01-21 10:56:00,10
2019-01-21 10:57:00,4
2019-01-21 10:58:00,6
2019-01-21 11:11:00,10
2019-01-21 11:12:00,6
2019-01-21 11:13:00,3
2019-01-21 11:14:00,7
2019-01-21 11:15:00,10
2019-01-21 11:28:00,9
2019-01-21 11:29:00,5
2019-01-21 11:30:00,5
2019-01-21 11:31:00,8
2019-01-21 11:32:00,2
2019-01-21 11:33:00,10
2019-01-21 12:30:00,4
2019-01-21 12:31:00,8
2019-01-21 12:32:00,4
2019-01-21 12:34:00,4
2019-01-21 12:35:00,6
2019-01-21 12:36:00,4
2019-01-21 12:37:00,6
2019-01-21 12:38:00,6
2019-01-21 12:39:00,4
2019-01-21 12:40:00,10
2019-01-21 12:46:00,2
2019-01-21 12:50:00,2
2019-01-21 12:53:00,5
2019-01-21 12:54:00,10
2019-01-21 12:55:00,4
2019-01-21 12:56:00,8
2019-01-21 12:57:00,2
2019-01-21 12:58:00,8
2019-01-21 12:59:00,4
2019-01-21 13:00:00,6
2019-01-21 13:07:00,2
2019-01-21 13:09:00,2
2019-01-21 13:11:00,2
2019-01-21 13:14:00,12
2019-01-21 13:16:00,12
2019-01-21 13:17:00,2
2019-01-21 13:18:00,8
2019-01-21 13:20:00,2
2019-01-21 13:21:00,10
2019-01-21 13:24:00,2
2019-01-21 13:28:00,2
2019-01-21 13:33:00,2
2019-01-21 13:36:00,10
2019-01-21 13:37:00,2
2019-01-21 13:38:00,8
2019-01-21 13:39:00,4
2019-01-21 13:40:00,6
2019-01-21 13:42:00,8
2019-01-21 13:43:00,4
2019-01-21 13:44:00,2
2019-01-21 13:45:00,2
2019-01-21 13:49:00,2
2019-01-21 15:32:00,50
2019-01-21 15:45:00,2
2019-01-21 15:52:00,16
2019-01-21 15:54:00,2
2019-01-21 16:03:00,2
2019-01-21 16:06:00,2
2019-01-21 16:07:00,8
2019-01-21 16:08:00,8
2019-01-21 16:13:00,12
2019-01-21 16:14:00,64
2019-01-21 16:15:00,70
2019-01-21 16:16:00,72
2019-01-21 16:17:00,78
2019-01-21 16:18:00,66
2019-01-21 16:19:00,68
2019-01-21 16:20:00,64
2019-01-21 16:21:00,58
2019-01-21 16:22:00,70
2019-01-21 16:23:00,64
2019-01-21 16:24:00,58
2019-01-21 16:25:00,58
2019-01-21 16:26:00,60
2019-01-21 16:27:00,72
2019-01-21 16:28:00,68
2019-01-21 16:29:00,70
2019-01-21 16:30:00,72
2019-01-21 16:31:00,64
2019-01-21 16:32:00,67
2019-01-21 16:33:00,71
2019-01-21 16:34:00,64
2019-01-21 16:35:00,56
2019-01-21 16:36:00,74
2019-01-21 16:37:00,60
2019-01-21 16:38:00,68
2019-01-21 16:39:00,64
2019-01-21 16:40:00,65
2019-01-21 16:41:00,65
2019-01-21 16:42:00,60
2019-01-21 16:43:00,76
2019-01-21 16:44:00,54
2019-01-21 16:45:00,60
2019-01-21 16:46:00,64
2019-01-21 16:47:00,56
2019-01-21 16:48:00,70
2019-01-21 16:49:00,62
2019-01-21 16:50:00,66
2019-01-21 16:51:00,52
2019-01-21 16:52:00,58
2019-01-21 16:53:00,62
2019-01-21 16:54:00,58
2019-01-21 16:55:00,58
2019-01-21 16:56:00,66
2019-01-21 16:57:00,64
2019-01-21 16:58:00,74
2019-01-21 16:59:00,55
2019-01-21 17:00:00,77
2019-01-21 17:01:00,64
2019-01-21 17:02:00,65
2019-01-21 17:03:00,70
2019-01-21 17:04:00,33
2019-01-21 17:05:00,48
2019-01-21 17:06:00,62
2019-01-21 17:07:00,68
2019-01-21 17:08:00,76
2019-01-21 17:09:00,70
2019-01-21 17:10:00,60
2019-01-21 17:11:00,42
2019-01-21 17:17:00,68
2019-01-21 17:18:00,60
2019-01-21 17:19:00,66
2019-01-21 17:20:00,70
2019-01-21 17:21:00,62
2019-01-21 17:22:00,64
2019-01-21 17:23:00,71
2019-01-21 17:24:00,61
2019-01-21 17:25:00,43
2019-01-21 17:26:00,65
2019-01-21 17:27:00,66
2019-01-21 17:28:00,56
2019-01-21 17:29:00,57
2019-01-21 17:30:00,69
2019-01-21 17:31:00,72
2019-01-21 17:32:00,48
2019-01-21 17:33:00,56
2019-01-21 17:34:00,80
2019-01-21 17:35:00,66
2019-01-21 17:36:00,48
2019-01-21 17:37:00,61
2019-01-21 17:38:00,59
2019-01-21 17:39:00,66
2019-01-21 17:40:00,68
2019-01-21 17:41:00,70
2019-01-21 17:42:00,62
2019-01-21 17:43:00,76
2019-01-21 17:44:00,50
2019-01-21 17:45:00,63
2019-01-21 17:46:00,58
2019-01-21 17:47:00,66
2019-01-21 17:48:00,59
2019-01-21 17:49:00,55
2019-01-21 17:50:00,56
2019-01-21 17:51:00,70
2019-01-21 17:52:00,62
2019-01-21 17:53:00,62
2019-01-21 17:54:00,56
2019-01-21 17:55:00,64
2019-01-21 17:56:00,54
2019-01-21 17:57:00,60
2019-01-21 17:58:00,54
2019-01-21 17:59:00,56
2019-01-21 18:00:00,60
2019-01-21 18:01:00,62
2019-01-21 18:02:00,56
2019-01-21 18:03:00,58
2019-01-21 18:04:00,42
2019-01-21 18:07:00,28
2019-01-21 18:08:00,2
2019-01-21 18:09:00,74
2019-01-21 18:10:00,63
2019-01-21 18:11:00,57
2019-01-21 18:12:00,72
2019-01-21 18:13:00,62
2019-01-21 18:14:00,48
2019-01-21 18:15:00,68
2019-01-21 18:16:00,41
2019-01-21 18:17:00,76
2019-01-21 18:19:00,2
2019-01-21 18:20:00,55
2019-01-21 18:21:00,21
2019-01-21 18:23:00,8
2019-01-21 18:24:00,66
2019-01-21 18:25:00,4
2019-01-21 18:27:00,37
2019-01-21 18:28:00,37
2019-01-21 18:29:00,32
2019-01-21 18:30:00,68
2019-01-21 18:31:00,71
2019-01-21 18:32:00,38
2019-01-21 18:33:00,33
2019-01-21 18:34:00,46
2019-01-21 18:35:00,16
2019-01-21 18:36:00,62
2019-01-21 18:37:00,44
2019-01-21 18:38:00,64
2019-01-21 18:39:00,58
2019-01-21 18:40:00,64
2019-01-21 18:41:00,57
2019-01-21 18:42:00,65
2019-01-21 18:43:00,64
2019-01-21 18:44:00,58
2019-01-21 18:45:00,51
2019-01-21 18:46:00,63
2019-01-21 18:47:00,61
2019-01-21 18:48:00,65
2019-01-21 18:49:00,58
2019-01-21 18:50:00,60
2019-01-21 18:51:00,52
2019-01-21 18:52:00,61
2019-01-21 18:53:00,63
2019-01-21 18:54:00,72
2019-01-21 18:55:00,54
2019-01-21 18:56:00,60
2019-01-21 18:57:00,60
2019-01-21 18:58:00,72
2019-01-21 18:59:00,70
2019-01-21 19:00:00,66
2019-01-21 19:01:00,58
2019-01-21 19:02:00,57
2019-01-21 19:03:00,55
2019-01-21 19:04:00,58
2019-01-21 19:05:00,56
2019-01-21 19:06:00,64
2019-01-21 19:07:00,56
2019-01-21 19:08:00,56
2019-01-21 19:09:00,50
2019-01-21 19:10:00,68
2019-01-21 19:11:00,52
2019-01-21 19:12:00,64
2019-01-21 19:13:00,55
2019-01-21 19:14:00,69
2019-01-21 19:15:00,51
2019-01-21 19:16:00,53
2019-01-21 19:17:00,56
2019-01-21 19:18:00,50
2019-01-21 19:19:00,54
2019-01-21 19:20:00,48
2019-01-21 19:21:00,64
2019-01-21 19:22:00,66
2019-01-21 19:23:00,63
2019-01-21 19:24:00,55
2019-01-21 19:25:00,62
2019-01-21 19:26:00,64
2019-01-21 19:27:00,60
2019-01-21 19:28:00,62
2019-01-21 19:29:00,56
2019-01-21 19:30:00,60
2019-01-21 19:31:00,66
2019-01-21 19:32:00,56
2019-01-21 19:33:00,70
2019-01-21 19:34:00,54
2019-01-21 19:35:00,62
2019-01-21 19:36:00,73
2019-01-21 19:37:00,39
