1,"SELECT TOP #    specObjID,   mjd,   plate,   fiberID,   z,   ra,   dec,   objID,   objtype,   type  FROM dr7.SpecPhoto WHERE zWarning = #   AND z <=#   AND z >=#"
2019-01-21 02:17:00,1
