1,"SELECT TOP # objID, ra, dec, modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z FROM Star WHERE ra BETWEEN # and # AND dec BETWEEN # and # AND clean = #'"
2019-01-21 18:23:00,1
