42,select distinct parent from DBViewCols where viewname=&&&
2019-06-19 00:02:00,1
2019-06-19 00:13:00,1
2019-06-19 00:43:00,1
2019-06-19 02:28:00,1
2019-06-19 02:50:00,1
2019-06-19 03:14:00,1
2019-06-19 05:15:00,1
2019-06-19 05:53:00,1
2019-06-19 06:16:00,1
2019-06-19 09:46:00,1
2019-06-19 11:15:00,1
2019-06-19 13:29:00,1
2019-06-19 13:32:00,2
2019-06-19 13:49:00,2
2019-06-19 14:01:00,1
2019-06-19 14:05:00,1
2019-06-19 14:09:00,1
2019-06-19 14:13:00,1
2019-06-19 14:14:00,1
2019-06-19 14:15:00,1
2019-06-19 14:34:00,1
2019-06-19 14:44:00,1
2019-06-19 14:45:00,1
2019-06-19 14:46:00,1
2019-06-19 15:46:00,1
2019-06-19 15:57:00,1
2019-06-19 15:58:00,1
2019-06-19 15:59:00,2
2019-06-19 16:05:00,1
2019-06-19 16:09:00,1
2019-06-19 16:15:00,1
2019-06-19 16:32:00,1
2019-06-19 16:53:00,1
2019-06-19 17:14:00,1
2019-06-19 17:48:00,1
2019-06-19 20:13:00,1
2019-06-19 21:24:00,1
2019-06-19 21:35:00,1
2019-06-19 22:25:00,1
