1318,"SELECT  &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-06-19 00:09:00,9
2019-06-19 00:19:00,9
2019-06-19 00:29:00,9
2019-06-19 00:39:00,9
2019-06-19 00:49:00,10
2019-06-19 00:59:00,9
2019-06-19 01:09:00,9
2019-06-19 01:19:00,9
2019-06-19 01:29:00,9
2019-06-19 01:39:00,9
2019-06-19 01:49:00,8
2019-06-19 01:50:00,1
2019-06-19 01:59:00,8
2019-06-19 02:00:00,1
2019-06-19 02:09:00,8
2019-06-19 02:10:00,1
2019-06-19 02:19:00,8
2019-06-19 02:20:00,1
2019-06-19 02:29:00,9
2019-06-19 02:30:00,1
2019-06-19 02:39:00,9
2019-06-19 02:40:00,1
2019-06-19 02:49:00,9
2019-06-19 02:50:00,1
2019-06-19 02:59:00,8
2019-06-19 03:00:00,1
2019-06-19 03:09:00,8
2019-06-19 03:10:00,1
2019-06-19 03:19:00,8
2019-06-19 03:20:00,1
2019-06-19 03:29:00,8
2019-06-19 03:30:00,1
2019-06-19 03:39:00,7
2019-06-19 03:40:00,1
2019-06-19 03:41:00,1
2019-06-19 03:49:00,7
2019-06-19 03:50:00,1
2019-06-19 03:51:00,1
2019-06-19 03:59:00,7
2019-06-19 04:00:00,1
2019-06-19 04:01:00,1
2019-06-19 04:09:00,1
2019-06-19 04:13:00,1
2019-06-19 04:14:00,1
2019-06-19 04:15:00,1
2019-06-19 04:19:00,1
2019-06-19 04:23:00,6
2019-06-19 04:24:00,1
2019-06-19 04:25:00,1
2019-06-19 04:29:00,1
2019-06-19 04:33:00,6
2019-06-19 04:34:00,1
2019-06-19 04:35:00,1
2019-06-19 04:39:00,1
2019-06-19 04:43:00,6
2019-06-19 04:44:00,1
2019-06-19 04:45:00,1
2019-06-19 04:49:00,2
2019-06-19 04:53:00,6
2019-06-19 04:54:00,1
2019-06-19 04:55:00,1
2019-06-19 04:59:00,1
2019-06-19 05:03:00,6
2019-06-19 05:04:00,1
2019-06-19 05:05:00,1
2019-06-19 05:09:00,1
2019-06-19 05:13:00,6
2019-06-19 05:14:00,1
2019-06-19 05:15:00,1
2019-06-19 05:19:00,2
2019-06-19 05:23:00,6
2019-06-19 05:24:00,1
2019-06-19 05:25:00,1
2019-06-19 05:29:00,1
2019-06-19 05:33:00,6
2019-06-19 05:34:00,1
2019-06-19 05:35:00,1
2019-06-19 05:39:00,2
2019-06-19 05:43:00,6
2019-06-19 05:44:00,1
2019-06-19 05:45:00,1
2019-06-19 05:49:00,2
2019-06-19 05:53:00,6
2019-06-19 05:54:00,1
2019-06-19 05:55:00,1
2019-06-19 05:59:00,2
2019-06-19 06:03:00,6
2019-06-19 06:04:00,1
2019-06-19 06:05:00,1
2019-06-19 06:09:00,2
2019-06-19 06:13:00,6
2019-06-19 06:14:00,1
2019-06-19 06:15:00,1
2019-06-19 06:19:00,1
2019-06-19 06:23:00,6
2019-06-19 06:24:00,1
2019-06-19 06:25:00,1
2019-06-19 06:29:00,1
2019-06-19 06:33:00,6
2019-06-19 06:34:00,1
2019-06-19 06:35:00,1
2019-06-19 06:39:00,1
2019-06-19 06:43:00,6
2019-06-19 06:44:00,1
2019-06-19 06:45:00,1
2019-06-19 06:49:00,1
2019-06-19 06:53:00,6
2019-06-19 06:54:00,1
2019-06-19 06:55:00,1
2019-06-19 06:59:00,1
2019-06-19 07:03:00,6
2019-06-19 07:04:00,1
2019-06-19 07:05:00,1
2019-06-19 07:09:00,1
2019-06-19 07:13:00,6
2019-06-19 07:14:00,1
2019-06-19 07:15:00,1
2019-06-19 07:19:00,1
2019-06-19 07:23:00,6
2019-06-19 07:24:00,1
2019-06-19 07:25:00,1
2019-06-19 07:29:00,1
2019-06-19 07:33:00,6
2019-06-19 07:34:00,1
2019-06-19 07:35:00,1
2019-06-19 07:39:00,1
2019-06-19 07:43:00,6
2019-06-19 07:44:00,1
2019-06-19 07:45:00,1
2019-06-19 07:49:00,1
2019-06-19 07:53:00,6
2019-06-19 07:54:00,1
2019-06-19 07:55:00,1
2019-06-19 07:59:00,1
2019-06-19 08:03:00,6
2019-06-19 08:04:00,1
2019-06-19 08:05:00,1
2019-06-19 08:09:00,1
2019-06-19 08:13:00,6
2019-06-19 08:14:00,1
2019-06-19 08:15:00,1
2019-06-19 08:19:00,2
2019-06-19 08:23:00,6
2019-06-19 08:24:00,1
2019-06-19 08:25:00,1
2019-06-19 08:29:00,1
2019-06-19 08:33:00,6
2019-06-19 08:34:00,1
2019-06-19 08:35:00,1
2019-06-19 08:39:00,1
2019-06-19 08:43:00,6
2019-06-19 08:44:00,1
2019-06-19 08:45:00,1
2019-06-19 08:49:00,1
2019-06-19 08:53:00,6
2019-06-19 08:54:00,1
2019-06-19 08:55:00,1
2019-06-19 08:59:00,1
2019-06-19 09:03:00,6
2019-06-19 09:04:00,1
2019-06-19 09:05:00,1
2019-06-19 09:09:00,1
2019-06-19 09:13:00,6
2019-06-19 09:14:00,1
2019-06-19 09:15:00,1
2019-06-19 09:19:00,2
2019-06-19 09:23:00,6
2019-06-19 09:24:00,1
2019-06-19 09:25:00,1
2019-06-19 09:29:00,1
2019-06-19 09:33:00,6
2019-06-19 09:34:00,1
2019-06-19 09:35:00,1
2019-06-19 09:39:00,2
2019-06-19 09:43:00,6
2019-06-19 09:44:00,1
2019-06-19 09:45:00,1
2019-06-19 09:49:00,2
2019-06-19 09:53:00,6
2019-06-19 09:54:00,1
2019-06-19 09:55:00,1
2019-06-19 09:59:00,1
2019-06-19 10:03:00,6
2019-06-19 10:04:00,1
2019-06-19 10:05:00,2
2019-06-19 10:09:00,1
2019-06-19 10:13:00,6
2019-06-19 10:14:00,1
2019-06-19 10:15:00,1
2019-06-19 10:19:00,1
2019-06-19 10:23:00,6
2019-06-19 10:24:00,1
2019-06-19 10:25:00,1
2019-06-19 10:29:00,1
2019-06-19 10:33:00,6
2019-06-19 10:34:00,1
2019-06-19 10:35:00,1
2019-06-19 10:39:00,1
2019-06-19 10:43:00,6
2019-06-19 10:44:00,1
2019-06-19 10:45:00,1
2019-06-19 10:47:00,1
2019-06-19 10:49:00,2
2019-06-19 10:53:00,6
2019-06-19 10:54:00,1
2019-06-19 10:59:00,3
2019-06-19 11:03:00,6
2019-06-19 11:04:00,1
2019-06-19 11:09:00,2
2019-06-19 11:13:00,6
2019-06-19 11:14:00,1
2019-06-19 11:19:00,3
2019-06-19 11:23:00,6
2019-06-19 11:24:00,1
2019-06-19 11:29:00,4
2019-06-19 11:33:00,6
2019-06-19 11:34:00,1
2019-06-19 11:39:00,3
2019-06-19 11:43:00,6
2019-06-19 11:44:00,1
2019-06-19 11:49:00,2
2019-06-19 11:53:00,6
2019-06-19 11:54:00,1
2019-06-19 11:59:00,2
2019-06-19 12:03:00,6
2019-06-19 12:04:00,1
2019-06-19 12:09:00,2
2019-06-19 12:13:00,6
2019-06-19 12:14:00,1
2019-06-19 12:19:00,2
2019-06-19 12:23:00,6
2019-06-19 12:24:00,1
2019-06-19 12:29:00,2
2019-06-19 12:33:00,6
2019-06-19 12:34:00,1
2019-06-19 12:39:00,2
2019-06-19 12:43:00,6
2019-06-19 12:44:00,1
2019-06-19 12:49:00,2
2019-06-19 12:53:00,6
2019-06-19 12:54:00,1
2019-06-19 12:59:00,3
2019-06-19 13:03:00,6
2019-06-19 13:04:00,1
2019-06-19 13:09:00,2
2019-06-19 13:13:00,6
2019-06-19 13:14:00,1
2019-06-19 13:19:00,2
2019-06-19 13:23:00,6
2019-06-19 13:24:00,1
2019-06-19 13:29:00,2
2019-06-19 13:33:00,6
2019-06-19 13:34:00,1
2019-06-19 13:39:00,2
2019-06-19 13:43:00,6
2019-06-19 13:44:00,1
2019-06-19 13:49:00,2
2019-06-19 13:53:00,6
2019-06-19 13:54:00,1
2019-06-19 13:59:00,2
2019-06-19 14:03:00,6
2019-06-19 14:04:00,1
2019-06-19 14:09:00,2
2019-06-19 14:13:00,6
2019-06-19 14:14:00,1
2019-06-19 14:19:00,2
2019-06-19 14:23:00,6
2019-06-19 14:24:00,1
2019-06-19 14:29:00,2
2019-06-19 14:33:00,6
2019-06-19 14:34:00,1
2019-06-19 14:39:00,2
2019-06-19 14:43:00,6
2019-06-19 14:44:00,1
2019-06-19 14:49:00,2
2019-06-19 14:53:00,6
2019-06-19 14:54:00,1
2019-06-19 14:59:00,2
2019-06-19 15:03:00,6
2019-06-19 15:04:00,1
2019-06-19 15:09:00,2
2019-06-19 15:13:00,6
2019-06-19 15:14:00,1
2019-06-19 15:19:00,2
2019-06-19 15:23:00,6
2019-06-19 15:24:00,1
2019-06-19 15:29:00,2
2019-06-19 15:33:00,6
2019-06-19 15:34:00,1
2019-06-19 15:39:00,2
2019-06-19 15:43:00,6
2019-06-19 15:44:00,1
2019-06-19 15:49:00,2
2019-06-19 15:53:00,6
2019-06-19 15:54:00,1
2019-06-19 15:59:00,3
2019-06-19 16:03:00,6
2019-06-19 16:04:00,1
2019-06-19 16:09:00,3
2019-06-19 16:13:00,6
2019-06-19 16:14:00,1
2019-06-19 16:19:00,1
2019-06-19 16:20:00,1
2019-06-19 16:23:00,6
2019-06-19 16:24:00,1
2019-06-19 16:29:00,1
2019-06-19 16:30:00,2
2019-06-19 16:33:00,6
2019-06-19 16:34:00,1
2019-06-19 16:39:00,1
2019-06-19 16:40:00,1
2019-06-19 16:43:00,6
2019-06-19 16:44:00,1
2019-06-19 16:49:00,1
2019-06-19 16:50:00,2
2019-06-19 16:53:00,6
2019-06-19 16:54:00,1
2019-06-19 16:59:00,1
2019-06-19 17:00:00,2
2019-06-19 17:03:00,6
2019-06-19 17:04:00,1
2019-06-19 17:09:00,1
2019-06-19 17:10:00,1
2019-06-19 17:13:00,6
2019-06-19 17:14:00,1
2019-06-19 17:19:00,1
2019-06-19 17:20:00,2
2019-06-19 17:23:00,6
2019-06-19 17:24:00,1
2019-06-19 17:29:00,1
2019-06-19 17:30:00,2
2019-06-19 17:33:00,6
2019-06-19 17:34:00,1
2019-06-19 17:39:00,1
2019-06-19 17:40:00,1
2019-06-19 17:43:00,6
2019-06-19 17:44:00,1
2019-06-19 17:49:00,1
2019-06-19 17:50:00,2
2019-06-19 17:53:00,6
2019-06-19 17:54:00,1
2019-06-19 17:59:00,1
2019-06-19 18:00:00,1
2019-06-19 18:03:00,6
2019-06-19 18:04:00,1
2019-06-19 18:09:00,1
2019-06-19 18:10:00,1
2019-06-19 18:13:00,6
2019-06-19 18:14:00,1
2019-06-19 18:19:00,1
2019-06-19 18:20:00,1
2019-06-19 18:23:00,6
2019-06-19 18:24:00,1
2019-06-19 18:29:00,1
2019-06-19 18:30:00,1
2019-06-19 18:33:00,6
2019-06-19 18:34:00,1
2019-06-19 18:39:00,1
2019-06-19 18:40:00,1
2019-06-19 18:43:00,4
2019-06-19 18:44:00,3
2019-06-19 18:49:00,1
2019-06-19 18:50:00,1
2019-06-19 18:53:00,6
2019-06-19 18:54:00,1
2019-06-19 18:59:00,1
2019-06-19 19:00:00,1
2019-06-19 19:03:00,6
2019-06-19 19:04:00,1
2019-06-19 19:09:00,1
2019-06-19 19:10:00,1
2019-06-19 19:13:00,6
2019-06-19 19:14:00,1
2019-06-19 19:19:00,1
2019-06-19 19:20:00,1
2019-06-19 19:23:00,3
2019-06-19 19:24:00,4
2019-06-19 19:29:00,1
2019-06-19 19:30:00,1
2019-06-19 19:33:00,3
2019-06-19 19:34:00,4
2019-06-19 19:39:00,1
2019-06-19 19:40:00,1
2019-06-19 19:43:00,3
2019-06-19 19:44:00,4
2019-06-19 19:49:00,1
2019-06-19 19:50:00,1
2019-06-19 19:53:00,3
2019-06-19 19:54:00,4
2019-06-19 19:59:00,1
2019-06-19 20:00:00,2
2019-06-19 20:03:00,3
2019-06-19 20:04:00,4
2019-06-19 20:09:00,1
2019-06-19 20:10:00,1
2019-06-19 20:13:00,3
2019-06-19 20:14:00,4
2019-06-19 20:19:00,1
2019-06-19 20:20:00,2
2019-06-19 20:23:00,3
2019-06-19 20:24:00,4
2019-06-19 20:29:00,1
2019-06-19 20:30:00,1
2019-06-19 20:33:00,3
2019-06-19 20:34:00,4
2019-06-19 20:39:00,1
2019-06-19 20:40:00,1
2019-06-19 20:43:00,3
2019-06-19 20:44:00,4
2019-06-19 20:49:00,1
2019-06-19 20:50:00,1
2019-06-19 20:53:00,3
2019-06-19 20:54:00,4
2019-06-19 20:59:00,1
2019-06-19 21:00:00,2
2019-06-19 21:03:00,3
2019-06-19 21:04:00,4
2019-06-19 21:09:00,1
2019-06-19 21:10:00,1
2019-06-19 21:13:00,3
2019-06-19 21:14:00,4
2019-06-19 21:19:00,1
2019-06-19 21:20:00,1
2019-06-19 21:23:00,3
2019-06-19 21:24:00,4
2019-06-19 21:29:00,1
2019-06-19 21:30:00,1
2019-06-19 21:33:00,3
2019-06-19 21:34:00,4
2019-06-19 21:39:00,1
