89,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-06-19 00:02:00,1
2019-06-19 00:03:00,1
2019-06-19 00:04:00,1
2019-06-19 00:12:00,1
2019-06-19 00:16:00,1
2019-06-19 00:30:00,1
2019-06-19 00:52:00,2
2019-06-19 01:06:00,1
2019-06-19 01:42:00,1
2019-06-19 01:53:00,1
2019-06-19 02:28:00,2
2019-06-19 03:07:00,1
2019-06-19 03:10:00,1
2019-06-19 03:21:00,1
2019-06-19 03:30:00,1
2019-06-19 04:13:00,1
2019-06-19 05:01:00,1
2019-06-19 05:27:00,1
2019-06-19 05:28:00,1
2019-06-19 05:42:00,1
2019-06-19 06:19:00,1
2019-06-19 06:47:00,1
2019-06-19 08:07:00,1
2019-06-19 08:50:00,1
2019-06-19 08:52:00,1
2019-06-19 09:00:00,1
2019-06-19 09:04:00,1
2019-06-19 09:52:00,1
2019-06-19 10:28:00,1
2019-06-19 10:39:00,1
2019-06-19 11:06:00,1
2019-06-19 12:12:00,1
2019-06-19 12:36:00,1
2019-06-19 13:37:00,1
2019-06-19 14:11:00,1
2019-06-19 14:52:00,1
2019-06-19 14:54:00,1
2019-06-19 14:59:00,1
2019-06-19 15:04:00,1
2019-06-19 15:19:00,1
2019-06-19 15:26:00,2
2019-06-19 15:29:00,1
2019-06-19 15:46:00,1
2019-06-19 16:32:00,2
2019-06-19 16:33:00,1
2019-06-19 16:55:00,1
2019-06-19 16:56:00,1
2019-06-19 17:53:00,2
2019-06-19 17:59:00,1
2019-06-19 18:03:00,1
2019-06-19 18:12:00,1
2019-06-19 18:18:00,1
2019-06-19 18:21:00,1
2019-06-19 18:40:00,1
2019-06-19 18:46:00,1
2019-06-19 18:59:00,1
2019-06-19 19:05:00,1
2019-06-19 19:08:00,1
2019-06-19 19:47:00,1
2019-06-19 19:48:00,1
2019-06-19 19:56:00,1
2019-06-19 20:08:00,1
2019-06-19 20:21:00,1
2019-06-19 20:28:00,1
2019-06-19 20:38:00,1
2019-06-19 20:40:00,1
2019-06-19 20:47:00,1
2019-06-19 21:09:00,2
2019-06-19 21:13:00,1
2019-06-19 21:47:00,1
2019-06-19 22:15:00,1
2019-06-19 22:17:00,1
2019-06-19 22:30:00,1
2019-06-19 22:34:00,1
2019-06-19 22:35:00,1
2019-06-19 22:39:00,1
2019-06-19 22:49:00,1
2019-06-19 23:06:00,1
2019-06-19 23:26:00,1
2019-06-19 23:33:00,1
2019-06-19 23:35:00,1
2019-06-19 23:36:00,1
2019-06-19 23:54:00,1
