77,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-06-19 00:02:00,1
2019-06-19 00:13:00,1
2019-06-19 00:15:00,1
2019-06-19 00:26:00,1
2019-06-19 00:36:00,1
2019-06-19 00:37:00,1
2019-06-19 01:47:00,2
2019-06-19 03:42:00,2
2019-06-19 03:45:00,2
2019-06-19 03:46:00,1
2019-06-19 03:48:00,1
2019-06-19 03:51:00,1
2019-06-19 04:43:00,2
2019-06-19 04:44:00,1
2019-06-19 08:07:00,1
2019-06-19 08:33:00,1
2019-06-19 08:36:00,1
2019-06-19 08:37:00,1
2019-06-19 09:03:00,1
2019-06-19 09:05:00,1
2019-06-19 09:06:00,2
2019-06-19 09:32:00,1
2019-06-19 09:35:00,1
2019-06-19 09:49:00,1
2019-06-19 11:17:00,1
2019-06-19 11:21:00,1
2019-06-19 11:23:00,1
2019-06-19 11:37:00,1
2019-06-19 11:40:00,1
2019-06-19 11:57:00,1
2019-06-19 13:21:00,1
2019-06-19 13:30:00,2
2019-06-19 13:32:00,2
2019-06-19 13:34:00,1
2019-06-19 14:04:00,1
2019-06-19 14:05:00,1
2019-06-19 14:06:00,1
2019-06-19 14:14:00,1
2019-06-19 14:15:00,1
2019-06-19 14:27:00,1
2019-06-19 14:43:00,2
2019-06-19 14:45:00,1
2019-06-19 14:46:00,1
2019-06-19 15:09:00,1
2019-06-19 15:32:00,2
2019-06-19 15:36:00,1
2019-06-19 15:39:00,1
2019-06-19 15:41:00,1
2019-06-19 17:56:00,1
2019-06-19 18:52:00,2
2019-06-19 19:03:00,1
2019-06-19 19:04:00,1
2019-06-19 19:06:00,1
2019-06-19 19:08:00,2
2019-06-19 19:09:00,6
2019-06-19 19:34:00,2
2019-06-19 20:58:00,1
2019-06-19 21:14:00,1
2019-06-19 22:35:00,1
2019-06-19 22:36:00,1
