2,"SELECT     m.objid, m.ra AS ra1, m.dec AS dec1,     n.objid, n.distance,    o.z, o.zErr into mydb.MyTable_# from MyDB.SecondID6 AS m     CROSS APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #) AS n     JOIN Photoz AS o ON n.objid=o.objid"
2019-06-19 15:11:00,2
