2,"SELECT TOP # G.objID, GN.distance, ra, Dec, modelMag_g, modelMagErr_g, modelMag_r, modelMagErr_r, modelMag_i, modelMagErr_i into mydb.MyTable_# from Galaxy as G JOIN dbo.fGetNearbyObjEq(#, #, #) AS GN ON G.objID = GN.objID ORDER BY distance"
2019-06-19 03:04:00,2
