2,"SELECT   s.specObjID, s.ra, s.dec, s.z, s.zErr, s.zwarning,   s.class, s.subClass,   g. Flux_Hb_#, g. Flux_Hb_#_Err,    g. Flux_Ha_#, g. Flux_Ha_#_Err,   dbo.fGetUrlFitsSpectrum(s.specObjID) as urlfits FROM emissionLinesPort AS g  JOIN SpecObj AS s  ON s.specobjid = g.specobjid  WHERE   Flux_OIII_# > #*Flux_OIII_#_Err   AND Flux_HeI_# > #*Flux_HeI_#_Err"
2019-06-19 15:13:00,2
