25,select * from Field where fieldId=#
2019-06-19 00:34:00,1
2019-06-19 01:48:00,1
2019-06-19 02:59:00,1
2019-06-19 03:32:00,1
2019-06-19 04:28:00,1
2019-06-19 04:44:00,1
2019-06-19 09:17:00,1
2019-06-19 10:43:00,1
2019-06-19 11:41:00,1
2019-06-19 12:05:00,1
2019-06-19 12:22:00,1
2019-06-19 12:32:00,1
2019-06-19 13:48:00,1
2019-06-19 13:56:00,1
2019-06-19 14:22:00,1
2019-06-19 14:47:00,1
2019-06-19 15:23:00,1
2019-06-19 15:26:00,1
2019-06-19 15:43:00,1
2019-06-19 16:27:00,1
2019-06-19 17:48:00,1
2019-06-19 17:49:00,1
2019-06-19 21:37:00,2
2019-06-19 21:55:00,1
