22,select * from SpecLine where specObjId=#
2019-06-19 00:43:00,2
2019-06-19 01:26:00,1
2019-06-19 02:29:00,1
2019-06-19 02:32:00,1
2019-06-19 02:38:00,1
2019-06-19 09:19:00,1
2019-06-19 09:46:00,1
2019-06-19 10:21:00,1
2019-06-19 12:21:00,1
2019-06-19 13:24:00,1
2019-06-19 13:48:00,1
2019-06-19 17:36:00,1
2019-06-19 17:39:00,1
2019-06-19 18:53:00,1
2019-06-19 19:11:00,1
2019-06-19 20:20:00,1
2019-06-19 21:27:00,1
2019-06-19 22:20:00,1
2019-06-19 22:26:00,1
2019-06-19 22:39:00,1
2019-06-19 23:22:00,1
