1,"SELECT DISTINCT p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.objid, p.fibermag_r FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-06-19 20:02:00,1
