2,"SELECT    s.specObjID, s.ra, s.dec, s.z, s.zErr, s.zwarning,   s.class, s.subClass,   g.h_beta_flux, g.h_beta_flux_err,    g.h_alpha_flux, g.h_alpha_flux_err,   dbo.fGetUrlFitsSpectrum(s.specObjID) as urlfits FROM GalSpecLine AS g  JOIN SpecObj AS s  ON s.specobjid = g.specobjid  WHERE    h_beta_eqw < #   AND oiii_#_flux > #*oiii_#_flux_err   AND hei_#_flux > #*hei_#_flux_err"
2019-06-19 14:49:00,2
