2660,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-06-19 00:00:00,2
2019-06-19 00:05:00,3
2019-06-19 00:10:00,3
2019-06-19 00:11:00,3
2019-06-19 00:13:00,3
2019-06-19 00:19:00,3
2019-06-19 00:20:00,3
2019-06-19 00:23:00,3
2019-06-19 00:26:00,6
2019-06-19 00:27:00,3
2019-06-19 00:28:00,3
2019-06-19 00:59:00,3
2019-06-19 01:00:00,3
2019-06-19 01:04:00,6
2019-06-19 01:05:00,15
2019-06-19 01:06:00,15
2019-06-19 01:07:00,18
2019-06-19 01:08:00,24
2019-06-19 01:09:00,18
2019-06-19 01:12:00,3
2019-06-19 01:14:00,3
2019-06-19 01:15:00,3
2019-06-19 01:27:00,6
2019-06-19 01:34:00,2
2019-06-19 01:36:00,6
2019-06-19 01:39:00,3
2019-06-19 01:40:00,3
2019-06-19 01:41:00,3
2019-06-19 01:47:00,6
2019-06-19 01:51:00,3
2019-06-19 01:56:00,9
2019-06-19 01:57:00,3
2019-06-19 01:59:00,3
2019-06-19 02:03:00,3
2019-06-19 02:04:00,3
2019-06-19 02:08:00,3
2019-06-19 02:09:00,3
2019-06-19 02:10:00,3
2019-06-19 02:14:00,3
2019-06-19 02:18:00,3
2019-06-19 02:19:00,3
2019-06-19 02:20:00,9
2019-06-19 02:22:00,9
2019-06-19 02:23:00,3
2019-06-19 02:26:00,3
2019-06-19 02:30:00,3
2019-06-19 02:42:00,3
2019-06-19 02:52:00,3
2019-06-19 02:54:00,3
2019-06-19 03:04:00,3
2019-06-19 03:06:00,6
2019-06-19 03:07:00,3
2019-06-19 03:08:00,3
2019-06-19 03:09:00,3
2019-06-19 03:10:00,3
2019-06-19 03:24:00,3
2019-06-19 03:27:00,3
2019-06-19 03:41:00,6
2019-06-19 03:43:00,3
2019-06-19 03:44:00,3
2019-06-19 03:45:00,6
2019-06-19 03:54:00,3
2019-06-19 03:59:00,3
2019-06-19 04:00:00,3
2019-06-19 04:15:00,3
2019-06-19 04:20:00,3
2019-06-19 04:21:00,3
2019-06-19 04:24:00,6
2019-06-19 04:34:00,3
2019-06-19 04:35:00,3
