168,select * from fDocFunctionParams(&&&)
2019-06-19 00:09:00,2
2019-06-19 00:18:00,1
2019-06-19 00:21:00,11
2019-06-19 00:22:00,3
2019-06-19 00:25:00,1
2019-06-19 00:26:00,3
2019-06-19 00:27:00,3
2019-06-19 00:28:00,4
2019-06-19 00:29:00,3
2019-06-19 00:43:00,1
2019-06-19 00:44:00,1
2019-06-19 03:13:00,1
2019-06-19 03:43:00,1
2019-06-19 03:44:00,1
2019-06-19 03:55:00,1
2019-06-19 04:10:00,1
2019-06-19 04:14:00,1
2019-06-19 04:35:00,1
2019-06-19 04:50:00,1
2019-06-19 05:10:00,1
2019-06-19 05:31:00,1
2019-06-19 05:37:00,1
2019-06-19 05:41:00,1
2019-06-19 06:12:00,1
2019-06-19 06:50:00,1
2019-06-19 07:39:00,1
2019-06-19 08:35:00,3
2019-06-19 09:00:00,1
2019-06-19 09:53:00,1
2019-06-19 11:02:00,1
2019-06-19 13:00:00,1
2019-06-19 13:15:00,1
2019-06-19 13:21:00,1
2019-06-19 13:31:00,1
2019-06-19 13:47:00,1
2019-06-19 14:49:00,1
2019-06-19 15:40:00,2
2019-06-19 16:42:00,1
2019-06-19 16:44:00,1
2019-06-19 17:50:00,1
2019-06-19 17:57:00,1
2019-06-19 18:03:00,1
2019-06-19 18:21:00,1
2019-06-19 18:56:00,1
2019-06-19 18:58:00,1
2019-06-19 19:37:00,1
2019-06-19 19:50:00,1
2019-06-19 20:08:00,1
2019-06-19 20:16:00,1
2019-06-19 20:17:00,1
2019-06-19 21:10:00,1
2019-06-19 21:36:00,1
2019-06-19 22:26:00,1
2019-06-19 23:08:00,4
2019-06-19 23:09:00,1
2019-06-19 23:10:00,1
2019-06-19 23:11:00,1
2019-06-19 23:12:00,4
2019-06-19 23:13:00,8
2019-06-19 23:14:00,2
2019-06-19 23:16:00,3
2019-06-19 23:17:00,4
2019-06-19 23:18:00,4
2019-06-19 23:19:00,5
2019-06-19 23:20:00,4
2019-06-19 23:21:00,7
2019-06-19 23:22:00,12
2019-06-19 23:23:00,1
2019-06-19 23:24:00,6
2019-06-19 23:25:00,2
2019-06-19 23:27:00,5
2019-06-19 23:28:00,7
2019-06-19 23:29:00,1
2019-06-19 23:30:00,2
2019-06-19 23:33:00,1
2019-06-19 23:44:00,2
2019-06-19 23:45:00,2
2019-06-19 23:48:00,1
