1,"SELECT TOP # G.objID, GN.distance into mydb.MyTable from Galaxy as G JOIN dbo.fGetNearbyObjEq(#, #, #) AS GN ON G.objID = GN.objID ORDER BY distance"
2019-06-19 02:55:00,1
