46,select * from XCRedshift where specObjId=#
2019-06-19 00:15:00,1
2019-06-19 00:17:00,1
2019-06-19 00:56:00,1
2019-06-19 01:23:00,1
2019-06-19 01:30:00,1
2019-06-19 01:36:00,1
2019-06-19 01:58:00,1
2019-06-19 01:59:00,1
2019-06-19 02:31:00,1
2019-06-19 02:56:00,1
2019-06-19 02:58:00,1
2019-06-19 03:06:00,1
2019-06-19 03:13:00,1
2019-06-19 03:30:00,1
2019-06-19 03:49:00,1
2019-06-19 03:54:00,1
2019-06-19 03:55:00,1
2019-06-19 05:39:00,1
2019-06-19 08:42:00,1
2019-06-19 08:49:00,1
2019-06-19 08:53:00,1
2019-06-19 08:59:00,1
2019-06-19 09:34:00,1
2019-06-19 09:47:00,1
2019-06-19 10:21:00,1
2019-06-19 10:29:00,1
2019-06-19 11:41:00,2
2019-06-19 12:06:00,1
2019-06-19 13:05:00,1
2019-06-19 13:06:00,1
2019-06-19 13:16:00,1
2019-06-19 13:17:00,1
2019-06-19 13:49:00,1
2019-06-19 14:42:00,1
2019-06-19 15:13:00,1
2019-06-19 16:52:00,1
2019-06-19 17:43:00,1
2019-06-19 18:06:00,1
2019-06-19 19:40:00,1
2019-06-19 20:50:00,1
2019-06-19 21:41:00,1
2019-06-19 21:53:00,1
2019-06-19 22:41:00,1
2019-06-19 23:25:00,1
2019-06-19 23:27:00,1
