9,"SELECT DISTINCT p.ra, p.dec, p.type, p.mode, p.z, p.i, p.r, p.g FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-06-19 18:45:00,9
