1135,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-06-19 00:18:00,18
2019-06-19 01:06:00,42
2019-06-19 03:46:00,1
2019-06-19 03:58:00,1
2019-06-19 04:42:00,42
2019-06-19 04:46:00,18
2019-06-19 05:07:00,42
2019-06-19 05:52:00,1
2019-06-19 07:52:00,42
2019-06-19 08:33:00,1
2019-06-19 08:34:00,2
2019-06-19 08:37:00,42
2019-06-19 08:39:00,42
2019-06-19 09:03:00,42
2019-06-19 11:08:00,42
2019-06-19 11:28:00,18
2019-06-19 12:41:00,2
2019-06-19 12:54:00,42
2019-06-19 14:19:00,18
2019-06-19 15:06:00,60
2019-06-19 15:36:00,42
2019-06-19 15:38:00,42
2019-06-19 16:34:00,42
2019-06-19 18:52:00,18
2019-06-19 21:09:00,42
2019-06-19 21:40:00,60
2019-06-19 21:56:00,42
2019-06-19 22:19:00,42
2019-06-19 22:20:00,42
2019-06-19 22:24:00,1
2019-06-19 22:26:00,42
2019-06-19 22:45:00,1
2019-06-19 22:56:00,71
2019-06-19 23:04:00,42
2019-06-19 23:32:00,1
2019-06-19 23:34:00,1
2019-06-19 23:48:00,86
