35,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-02-15 00:33:00,1
2019-02-15 00:36:00,1
2019-02-15 00:38:00,1
2019-02-15 00:41:00,1
2019-02-15 00:43:00,1
2019-02-15 00:46:00,1
2019-02-15 00:48:00,1
2019-02-15 00:49:00,1
2019-02-15 00:52:00,1
2019-02-15 00:54:00,1
2019-02-15 00:56:00,1
2019-02-15 00:58:00,1
2019-02-15 01:00:00,1
2019-02-15 01:02:00,1
2019-02-15 01:04:00,1
2019-02-15 01:06:00,1
2019-02-15 01:08:00,1
2019-02-15 01:11:00,1
2019-02-15 01:13:00,1
2019-02-15 01:14:00,1
2019-02-15 01:17:00,1
2019-02-15 01:19:00,1
2019-02-15 01:21:00,1
2019-02-15 01:23:00,1
2019-02-15 05:06:00,1
2019-02-15 05:08:00,1
2019-02-15 05:10:00,1
2019-02-15 05:13:00,1
2019-02-15 05:16:00,1
2019-02-15 05:18:00,1
2019-02-15 05:19:00,1
2019-02-15 05:21:00,1
2019-02-15 05:28:00,1
2019-02-15 05:29:00,1
2019-02-15 05:30:00,1
