196,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-02-15 05:26:00,1
2019-02-15 05:27:00,1
2019-02-15 05:28:00,2
2019-02-15 05:29:00,2
2019-02-15 05:32:00,2
2019-02-15 05:33:00,1
2019-02-15 05:35:00,1
2019-02-15 05:37:00,2
2019-02-15 05:38:00,1
2019-02-15 05:40:00,1
2019-02-15 05:44:00,1
2019-02-15 05:46:00,1
2019-02-15 05:47:00,1
2019-02-15 05:50:00,1
2019-02-15 05:52:00,1
2019-02-15 05:53:00,1
2019-02-15 05:54:00,1
2019-02-15 05:56:00,2
2019-02-15 05:58:00,1
2019-02-15 06:00:00,1
2019-02-15 06:01:00,1
2019-02-15 06:02:00,1
2019-02-15 06:03:00,1
2019-02-15 06:04:00,1
2019-02-15 06:05:00,1
2019-02-15 06:08:00,1
2019-02-15 06:09:00,1
2019-02-15 06:10:00,1
2019-02-15 06:13:00,1
2019-02-15 06:14:00,1
2019-02-15 06:15:00,1
2019-02-15 06:17:00,2
2019-02-15 06:21:00,1
2019-02-15 06:22:00,2
2019-02-15 06:23:00,1
2019-02-15 06:25:00,2
2019-02-15 06:26:00,1
2019-02-15 06:28:00,1
2019-02-15 06:30:00,2
2019-02-15 06:31:00,2
2019-02-15 06:32:00,1
2019-02-15 06:33:00,1
2019-02-15 06:34:00,1
2019-02-15 06:35:00,1
2019-02-15 06:36:00,2
2019-02-15 06:37:00,1
2019-02-15 06:38:00,1
2019-02-15 15:53:00,1
2019-02-15 15:54:00,1
2019-02-15 15:56:00,1
2019-02-15 15:58:00,1
2019-02-15 15:59:00,1
2019-02-15 16:01:00,1
2019-02-15 16:09:00,1
2019-02-15 16:10:00,1
2019-02-15 16:13:00,1
2019-02-15 16:16:00,1
2019-02-15 16:17:00,1
2019-02-15 16:18:00,1
2019-02-15 16:21:00,1
2019-02-15 16:22:00,1
2019-02-15 16:30:00,1
2019-02-15 16:31:00,1
2019-02-15 16:34:00,1
2019-02-15 16:35:00,1
2019-02-15 16:36:00,1
2019-02-15 16:38:00,1
2019-02-15 16:41:00,1
2019-02-15 16:43:00,1
2019-02-15 16:44:00,1
2019-02-15 16:47:00,1
2019-02-15 16:48:00,1
2019-02-15 16:49:00,1
2019-02-15 16:51:00,1
2019-02-15 16:52:00,1
2019-02-15 16:55:00,1
2019-02-15 16:56:00,1
2019-02-15 17:01:00,1
2019-02-15 17:03:00,1
2019-02-15 17:05:00,1
2019-02-15 17:08:00,1
2019-02-15 17:11:00,1
2019-02-15 17:12:00,1
2019-02-15 17:13:00,1
2019-02-15 17:15:00,1
2019-02-15 17:16:00,1
2019-02-15 17:17:00,1
2019-02-15 17:19:00,1
2019-02-15 17:22:00,1
2019-02-15 17:23:00,1
2019-02-15 17:25:00,1
2019-02-15 17:27:00,1
2019-02-15 17:29:00,1
2019-02-15 17:31:00,1
2019-02-15 17:37:00,1
2019-02-15 17:40:00,1
2019-02-15 17:43:00,1
2019-02-15 17:49:00,1
2019-02-15 17:56:00,1
2019-02-15 17:57:00,1
2019-02-15 18:01:00,1
2019-02-15 18:05:00,1
2019-02-15 18:06:00,1
2019-02-15 18:07:00,1
2019-02-15 18:08:00,1
2019-02-15 18:09:00,1
2019-02-15 18:12:00,1
2019-02-15 18:13:00,1
2019-02-15 18:16:00,1
2019-02-15 18:18:00,1
2019-02-15 18:21:00,1
2019-02-15 18:23:00,1
2019-02-15 18:26:00,1
2019-02-15 18:28:00,1
2019-02-15 18:29:00,1
2019-02-15 18:31:00,1
2019-02-15 18:32:00,1
2019-02-15 18:35:00,1
2019-02-15 18:36:00,1
2019-02-15 21:45:00,1
2019-02-15 21:48:00,1
2019-02-15 21:50:00,1
2019-02-15 21:52:00,1
