277,select * from Photoz where objid=#
2019-02-15 00:05:00,1
2019-02-15 00:13:00,1
2019-02-15 00:19:00,1
2019-02-15 00:30:00,1
2019-02-15 00:36:00,1
2019-02-15 00:43:00,1
2019-02-15 00:48:00,1
2019-02-15 00:57:00,1
2019-02-15 00:58:00,1
2019-02-15 01:06:00,1
2019-02-15 01:11:00,1
2019-02-15 01:20:00,1
2019-02-15 01:29:00,1
2019-02-15 01:32:00,1
2019-02-15 01:33:00,1
2019-02-15 01:45:00,1
2019-02-15 01:48:00,2
2019-02-15 02:12:00,1
2019-02-15 02:15:00,1
2019-02-15 02:25:00,1
2019-02-15 02:34:00,1
2019-02-15 02:39:00,1
2019-02-15 02:40:00,1
2019-02-15 02:41:00,2
2019-02-15 02:45:00,1
2019-02-15 02:47:00,1
2019-02-15 02:55:00,1
2019-02-15 02:56:00,1
2019-02-15 02:58:00,1
2019-02-15 02:59:00,1
2019-02-15 03:23:00,1
2019-02-15 03:24:00,1
2019-02-15 03:26:00,1
2019-02-15 03:29:00,1
2019-02-15 03:41:00,1
2019-02-15 03:50:00,1
2019-02-15 04:02:00,1
2019-02-15 04:14:00,1
2019-02-15 04:15:00,1
2019-02-15 04:22:00,1
2019-02-15 04:30:00,2
2019-02-15 04:31:00,1
2019-02-15 04:34:00,1
2019-02-15 04:41:00,1
2019-02-15 04:43:00,1
2019-02-15 05:02:00,1
2019-02-15 05:03:00,1
2019-02-15 05:09:00,1
2019-02-15 05:33:00,1
2019-02-15 05:37:00,1
2019-02-15 05:45:00,1
2019-02-15 05:49:00,1
2019-02-15 05:53:00,1
2019-02-15 06:05:00,1
2019-02-15 06:19:00,1
2019-02-15 06:21:00,1
2019-02-15 06:22:00,1
2019-02-15 06:28:00,1
2019-02-15 06:30:00,1
2019-02-15 06:32:00,1
2019-02-15 06:34:00,1
2019-02-15 13:02:00,1
2019-02-15 13:10:00,1
2019-02-15 13:22:00,1
2019-02-15 13:32:00,1
2019-02-15 13:36:00,1
2019-02-15 13:39:00,1
2019-02-15 13:41:00,1
2019-02-15 13:43:00,1
2019-02-15 13:49:00,1
2019-02-15 13:50:00,1
2019-02-15 13:56:00,1
2019-02-15 13:57:00,1
2019-02-15 13:58:00,2
2019-02-15 14:03:00,1
2019-02-15 14:05:00,1
2019-02-15 14:13:00,1
2019-02-15 14:14:00,1
2019-02-15 14:17:00,1
2019-02-15 14:22:00,1
2019-02-15 14:26:00,1
2019-02-15 14:31:00,1
2019-02-15 14:32:00,1
2019-02-15 14:35:00,2
2019-02-15 14:37:00,1
2019-02-15 14:48:00,1
2019-02-15 14:49:00,2
2019-02-15 14:52:00,1
2019-02-15 14:56:00,1
2019-02-15 14:58:00,1
2019-02-15 15:00:00,1
2019-02-15 15:02:00,1
2019-02-15 15:05:00,1
2019-02-15 15:15:00,1
2019-02-15 15:17:00,1
2019-02-15 15:21:00,21
2019-02-15 15:22:00,9
2019-02-15 15:26:00,1
2019-02-15 15:27:00,1
2019-02-15 15:30:00,1
2019-02-15 15:38:00,1
2019-02-15 15:46:00,1
2019-02-15 15:47:00,1
2019-02-15 15:50:00,2
2019-02-15 15:51:00,1
2019-02-15 15:55:00,2
2019-02-15 15:56:00,1
2019-02-15 15:57:00,1
2019-02-15 16:01:00,2
2019-02-15 16:13:00,1
2019-02-15 16:14:00,1
2019-02-15 16:22:00,2
2019-02-15 16:29:00,1
2019-02-15 16:41:00,1
2019-02-15 16:45:00,1
